"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV246","DESeq2",140.123545544586,11.9018290725311,2.01477002077261,5.90728914457796,3.47783032519847e-09,2.30257560569479e-07,"deseq2",2.30257560569479e-07,11.9018290725311,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV246","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635501,4.67600643537386,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,"ASV246",4.67600643537386,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV248","DESeq2",19.235983561236,-6.14136677366942,3.89585715426227,-1.57638397161211,0.114937340008343,0.151584028126946,"deseq2",0.151584028126946,-6.14136677366942,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica",NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV256","DESeq2",28.1116841214067,-19.3665842698938,5.65057766517585,-3.42736361084794,0.000609472379132007,0.00308122147227848,"deseq2",0.00308122147227848,-19.3665842698938,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV2656","DESeq2",31.3166489230096,-6.83113311530768,2.65692621839542,-2.57106616962558,0.0101385953385561,0.0184522435161721,"deseq2",0.0184522435161721,-6.83113311530768,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV27","DESeq2",214.86291336325,-2.01945596217397,1.87448860321432,-1.07733701805979,0.281329730157644,0.336410710511828,"deseq2",0.336410710511828,-2.01945596217397,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV3","DESeq2",169.301385804464,-1.21169923390234,0.711100840977663,-1.70397665714531,0.0883854482844872,0.134051263231472,"deseq2",0.134051263231472,-1.21169923390234,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV30","DESeq2",45.6208590615545,-7.3851189171954,3.95379475388882,-1.86785591486044,0.0617821571805433,0.102221387335081,"deseq2",0.102221387335081,-7.3851189171954,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV3131","DESeq2",28.3963785651008,-6.69813814186238,4.09683541139057,-1.63495417053839,0.102058655283117,0.136578494570054,"deseq2",0.136578494570054,-6.69813814186238,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV319","DESeq2",94.7013814301836,-8.44112918063964,2.26696581832613,-3.72353615233262,0.000196451714843643,0.00127693614648368,"deseq2",0.00127693614648368,-8.44112918063964,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV34","DESeq2",52.8473010664747,-0.518824022017681,0.840714843628809,-0.617122471370033,0.537153947802449,0.575070697059092,"deseq2",0.575070697059092,-0.518824022017681,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV343","DESeq2",38.6535656669342,-19.7973979752284,5.65017188775147,-3.50385764690549,0.000458570421038465,0.00278199388763335,"deseq2",0.00278199388763335,-19.7973979752284,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV347","DESeq2",28.4645440939891,-6.70655817323487,4.01624174384765,-1.66985918701443,0.0949472268635695,0.136425896531609,"deseq2",0.136425896531609,-6.70655817323487,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis",NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV354","DESeq2",20.8649844188391,-6.25858683765395,3.80994374844227,-1.64269796377252,0.100445440303493,0.136425896531609,"deseq2",0.136425896531609,-6.25858683765395,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV37","DESeq2",52.2627866137474,0.583036702298184,0.812233278654204,0.717819273871938,0.472868727704604,0.524768953916085,"deseq2",0.524768953916085,0.583036702298184,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV383","DESeq2",95.3015082169873,-8.43939259092427,2.25545881312762,-3.74176311347554,0.000182733723927423,0.00127693614648368,"deseq2",0.00127693614648368,-8.43939259092427,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV39","DESeq2",29.8261389061277,-6.76030708282835,2.22928516798571,-3.03249991517984,0.00242537165556848,0.00735696068855772,"deseq2",0.00735696068855772,-6.76030708282835,TRUE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV4","DESeq2",208.104992656019,-0.374691683582819,0.714681473532651,-0.524277874072667,0.600085283837604,0.627675411830138,"deseq2",0.627675411830138,-0.374691683582819,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV42","DESeq2",22.4202948934679,-6.3727993320075,2.53160821575369,-2.51729287823876,0.0118260478673702,0.0211013795280527,"deseq2",0.0211013795280527,-6.3727993320075,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinomonadaceae","Marinomonas",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV424","DESeq2",15.4160848407714,-5.82117224043129,5.65180006204217,-1.02996782910398,0.303025107731084,0.353529292352931,"deseq2",0.353529292352931,-5.82117224043129,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","arcticus",NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV442","DESeq2",61.077174435938,-7.80923922391817,2.70145546387941,-2.89075253260099,0.00384320618443559,0.0092034674416747,"deseq2",0.0092034674416747,-7.80923922391817,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","meonggei",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV45","DESeq2",70.7428136383103,1.05178464377083,0.860145314106179,1.22279878355646,0.221405705036661,0.279832210532447,"deseq2",0.279832210532447,1.05178464377083,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV47","DESeq2",25.6538681140931,-6.55646633003436,3.73207425107594,-1.75678882276904,0.0789538109456774,0.121776216882316,"deseq2",0.121776216882316,-6.55646633003436,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV479","DESeq2",43.6669261242195,-7.32866083168173,2.33158375232758,-3.14321148634084,0.00167105058587861,0.00584867705057513,"deseq2",0.00584867705057513,-7.32866083168173,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV49","DESeq2",318.876071838771,-10.1894788186932,2.67605532608317,-3.80764878789225,0.000140294330147885,0.00127693614648368,"deseq2",0.00127693614648368,-10.1894788186932,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV5","DESeq2",171.127495650662,-1.22950905482783,0.459265658002455,-2.67711951330195,0.00742581415349525,0.0143776401695334,"deseq2",0.0143776401695334,-1.22950905482783,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV50","DESeq2",68.0969822488262,-2.09259652430291,1.87112040293378,-1.11836551032305,0.263410918339291,0.323924237417236,"deseq2",0.323924237417236,-2.09259652430291,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV506","DESeq2",41.257675511169,-7.23758346423263,4.28333834961684,-1.68970622292307,0.0910841721445908,0.135879666641931,"deseq2",0.135879666641931,-7.23758346423263,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV51","DESeq2",31.5158576334103,-6.85100625615141,2.16233602121152,-3.1683356282031,0.00153314416111906,0.00558064474647337,"deseq2",0.00558064474647337,-6.85100625615141,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV523","DESeq2",46.7315196100514,-7.42529456798343,2.4600586610776,-3.01834045076424,0.00254163195715965,0.00746091961617833,"deseq2",0.00746091961617833,-7.42529456798343,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","aquaemaris",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV53","DESeq2",283.966904749054,-10.022126965066,2.9968249616599,-3.34424836060993,0.000825058400539295,0.00375401572245379,"deseq2",0.00375401572245379,-10.022126965066,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV543","DESeq2",32.1283613269654,-6.86477146819163,2.43863279249023,-2.81500826583309,0.00487759793135396,0.0100877593580275,"deseq2",0.0100877593580275,-6.86477146819163,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","lutea",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV56","DESeq2",56.7689877247738,-7.69335047972661,2.72021617262553,-2.82821290349915,0.00468086650870549,0.0100877593580275,"deseq2",0.0100877593580275,-7.69335047972661,TRUE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV566","DESeq2",26.6004623371223,-6.61786666481887,2.17650196908426,-3.04059760056328,0.00236109153138993,0.00735696068855772,"deseq2",0.00735696068855772,-6.61786666481887,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Psychrobium",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
