"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.Dor-out","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV1369","DESeq2",26.7134413503875,-7.14893970297545,2.88439060265746,-2.47849223208152,0.0131938984026365,0.0255365775534901,"deseq2",0.0255365775534901,-7.14893970297545,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1369","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.794413540640072,-0.98762470326058,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,0.43680529994276,1.72562825369202,-4.50098946685872,-5.71384302180976,5.79884814827885,-0.98762470326058,0.164065614388277,0.230588555871764,0.794413540640072,0.357291666666667,0.855330647242861,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1391","DESeq2",42.1433070977398,9.73344502593205,1.16223644355608,8.37475462062672,5.53390529188025e-17,4.33088240234106e-16,"deseq2",4.33088240234106e-16,9.73344502593205,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aureimarina","marisflavi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1391","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0394972958866716,3.65384318653267,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aureimarina","marisflavi",-4.69088688337166,-6.27176662697672,4.12828169342321,10.5826564714086,2.7668582600248,3.65384318653267,0.000547999460257121,0.00681274012776729,0.0394972958866716,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV141","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.336368436250983,-2.9745265985736,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,3.67299811519902,4.13255437589023,1.95673044031959,-2.11505524720928,0.683668354042802,-2.9745265985736,0.000547999460257121,0.0378822061293785,0.336368436250983,0.133333333333333,0.524178312298614,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV141","DESeq2",154.088015117584,-2.99915856498049,0.333019527917014,-9.00595404641816,2.1379870241515e-19,2.1379870241515e-18,"deseq2",2.1379870241515e-18,-2.99915856498049,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV141","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0678467715364159,-3.71174583158766,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV141",-3.71174583158766,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV1453","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0569194738326212,3.60147607354288,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Nereida","ignava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV1453",3.60147607354288,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV1453","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0316909650790858,5.18449686581511,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Nereida","ignava",-4.55226364855386,-6.00360229613169,4.85253889227507,10.7469556162965,2.21851079055323,5.18449686581511,0.000547999460257121,0.00472272342719928,0.0316909650790858,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV1453","DESeq2",67.9304040312682,10.4241234985497,1.12218264317529,9.28915053351202,1.5552456935176e-20,1.86629483222112e-19,"deseq2",1.86629483222112e-19,10.4241234985497,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Nereida","ignava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV147","DESeq2",59.6834991728207,-2.60159631070581,0.437229549014824,-5.95018410024617,2.67841048465264e-09,1.41447018924511e-08,"deseq2",1.41447018924511e-08,-2.60159631070581,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Nisaeaceae","OM75 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV147","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.475518155291847,-2.46069722261397,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Nisaeaceae","OM75 clade",NA,2.27280750148249,2.58801263229945,1.00160001173296,-1.6784657212379,0.685591903242081,-2.46069722261397,0.000547999460257121,0.0682692034124923,0.475518155291847,0.134375,0.526861393106695,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV154","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0569194738326212,4.64253934071092,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","HIMB11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV154",4.64253934071092,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV154","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0206628186389907,6.15666316469268,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","HIMB11",NA,-4.70580628798736,-6.22121272173312,8.27404734453118,14.6586690109559,2.3782341260067,6.15666316469268,0.000547999460257121,0.00246771270102079,0.0206628186389907,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV154","DESeq2",724.71249589495,13.8381148515559,1.02601172862642,13.4872871970789,1.85812553205592e-41,1.67231297885033e-39,"deseq2",1.67231297885033e-39,13.8381148515559,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","HIMB11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV155","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.584884705115065,-2.75975787308316,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,1.78694935876976,2.44030072652801,-4.15904746704012,-6.53166585436111,2.62717628543395,-2.75975787308316,0.000547999460257121,0.122296708557526,0.584884705115065,0.133333333333333,0.524178312298614,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV155","DESeq2",43.4935649194628,-7.85196198167259,1.49951465757941,-5.23633559831128,1.63796007263302e-07,6.55184029053208e-07,"deseq2",6.55184029053208e-07,-7.85196198167259,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV157","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.684679531612155,0.57478560849063,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,2.38061452928754,2.2799447320486,2.5379458033682,0.28519985870884,0.476820429051958,0.57478560849063,0.271319277489628,0.416393933711135,0.684679531612155,0.319270833333333,0.527621378632046,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV157","DESeq2",56.4719407053848,-0.590059773417554,0.26290155394538,-2.24441341088514,0.0248058144390884,0.0429331403753453,"deseq2",0.0429331403753453,-0.590059773417554,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV165","DESeq2",45.3746283479172,3.74227052795155,3.49850693984874,1.06967646264362,0.284764964512787,0.355956205640983,"deseq2",0.355956205640983,3.74227052795155,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade III",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV165","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.11520201735573,1.93735090631314,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade III",NA,NA,-0.55916311287525,-5.10250698087019,4.03266874819202,9.09556322950791,4.54906576893885,1.93735090631314,0.000547999460257121,0.028385771091431,0.11520201735573,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV170","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.839775450190239,-0.890459318460802,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,0.0334896067245314,1.03226256225141,-4.38102560153031,-4.59462583659237,4.88117957022383,-0.890459318460802,0.162793794907465,0.283492993289149,0.839775450190239,0.361458333333333,0.867027810343125,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV170","DESeq2",17.4297279528857,-6.53303713976473,2.85566087928332,-2.28774963692618,0.0221521052675986,0.0402765550319974,"deseq2",0.0402765550319974,-6.53303713976473,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV171","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0569194738326212,4.28523609210046,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV171",4.28523609210046,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV171","DESeq2",294.679330434978,12.5404353410089,1.03558210004951,12.1095520484656,9.40061393556859e-34,5.64036836134115e-32,"deseq2",5.64036836134115e-32,12.5404353410089,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV171","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0256476554813988,5.78642768166639,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,-4.44785498314262,-6.04761424928502,7.00274872064499,13.1756226397719,2.4105865439265,5.78642768166639,0.000547999460257121,0.00348791581822037,0.0256476554813988,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV173","DESeq2",38.9404351995398,-0.621074902443472,0.731504490577097,-0.849037716711069,0.395860305442767,0.47503236653132,"deseq2",0.47503236653132,-0.621074902443472,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV173","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.791612409189038,0.524162681839646,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,1.79108170899938,1.53384310649796,1.97977450554647,0.497610198198716,0.818536975745188,0.524162681839646,0.296876237317214,0.455214170983151,0.791612409189038,0.404687499999999,0.734117997510682,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV174","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.131346298283243,3.75013769735392,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,1.52539720420605,1.19825898288706,3.63465635256866,2.36476282620473,0.60366215305463,3.75013769735392,0.000547999460257121,0.037765771153864,0.131346298283243,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV174","DESeq2",49.4435680638803,1.48677359014308,0.316379053226393,4.69934268713796,2.6100017916942e-06,7.57742455653155e-06,"deseq2",7.57742455653155e-06,1.48677359014308,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1759","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0569194738326212,3.52815350460597,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV1759",3.52815350460597,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV1759","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0333098895777088,5.05401107508185,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,-4.67126154343556,-6.16362171970207,4.68477369256071,10.8552734080026,2.31102104429205,5.05401107508185,0.000547999460257121,0.00520361179959488,0.0333098895777088,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV1759","DESeq2",61.2582756730756,10.2732142731573,1.1031511791427,9.31260779790946,1.24731532720961e-20,1.60369113498379e-19,"deseq2",1.60369113498379e-19,10.2732142731573,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV178","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.366647333741876,1.2228531264391,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,2.3089815101326,2.02770796413124,2.79541100563079,0.79496334019158,0.669842939362606,1.2228531264391,0.0620249244046617,0.138357088346414,0.366647333741876,0.0708333333333333,0.157450212817913,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV178","DESeq2",51.6552522840885,-0.0669195151046671,0.288007520984653,-0.232353359647969,0.816263571235822,0.853519479917475,"deseq2",0.853519479917475,-0.0669195151046671,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV179","DESeq2",42.320581203788,-7.81397074842092,1.65182009341942,-4.73052167094375,2.23943618210952e-06,6.94997435827093e-06,"deseq2",6.94997435827093e-06,-7.81397074842092,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV179","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.567275390120105,-2.55463180117326,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,1.265125909923,2.12170448350995,-4.34534987543319,-6.47286311972714,2.37782627977165,-2.55463180117326,0.000547999460257121,0.112909512775135,0.567275390120105,0.133333333333333,0.524178312298614,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV182","DESeq2",81.8175238064085,-0.207396787937199,1.7254630329488,-0.120197757921687,0.904326493819626,0.926423171263934,"deseq2",0.926423171263934,-0.207396787937199,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV182","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",1,-0.137946153335817,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,2.72779360379826,2.72779360379826,1.33766758007132,-1.77881950847585,5.24986264033266,-0.137946153335817,0.492187539745284,0.635364086621822,1,0.799999999999998,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV184","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.533026758778723,-2.61930294745075,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,1.55117529534798,2.21807847404677,-4.57565350121641,-6.81794033858625,2.39474688664915,-2.61930294745075,0.000547999460257121,0.100515288922237,0.533026758778723,0.133333333333333,0.524178312298614,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV184","DESeq2",42.178297961101,-7.80912439328073,1.54804273258578,-5.04451474684856,4.54673767707973e-07,1.6368255637487e-06,"deseq2",1.6368255637487e-06,-7.80912439328073,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV188","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.213742088107909,1.70355073714145,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,3.14077212991868,2.34935813961933,4.49046360422002,2.36874070545691,1.26150813367578,1.70355073714145,0.00782930484115282,0.0643775773431148,0.213742088107909,0.00416666666666667,0.010875276902857,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV188","DESeq2",96.7367569990568,1.20023896197052,0.784340885550159,1.53025168530981,0.125954442369944,0.165487588515254,"deseq2",0.165487588515254,1.20023896197052,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV190","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.955625832042802,-0.406538720485363,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas",NA,-3.61531313031238,-0.0486582051291418,-4.27068711805186,-3.80246873223313,6.50122436685598,-0.406538720485363,0.372093708611091,0.507725165088264,0.955625832042802,0.723958333333333,0.976294469449334,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV190","DESeq2",27.8575204013235,-7.20880871643792,4.20726250816746,-1.71342023523458,0.0866352562188337,0.124754768955121,"deseq2",0.124754768955121,-7.20880871643792,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV191","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.676862268709358,-1.28015772677463,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,2.06434670936076,2.25223279445668,1.47808884479287,-0.753868988897092,0.59093875454456,-1.28015772677463,0.07752677328281,0.181378916511306,0.676862268709358,0.2296875,0.633795279911907,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV191","DESeq2",51.4733055977558,-1.73411031593698,0.443855406564123,-3.90692619779198,9.3477689795796e-05,0.00022434645550991,"deseq2",0.00022434645550991,-1.73411031593698,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV192","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.521852038506514,1.13135324937139,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2b marine group",NA,2.0097711240464,1.72675782894481,2.50870776024864,0.74163241723152,0.641468781836895,1.13135324937139,0.131786974150592,0.224597484656543,0.521852038506514,0.141145833333333,0.307271445245211,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV192","DESeq2",44.1848074441154,-0.178470594379403,0.31976825801256,-0.558124797904091,0.576759168316918,0.64482391488848,"deseq2",0.64482391488848,-0.178470594379403,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2b marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV198","DESeq2",27.8918449266923,-7.2111936685269,2.8864451534356,-2.49829575314942,0.012479203180815,0.0244158323102902,"deseq2",0.0244158323102902,-7.2111936685269,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV198","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.78695716348914,-1.09009615363362,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,0.500065378329217,1.81297263137532,-4.27514681193566,-5.44222702845224,4.32438352876431,-1.09009615363362,0.178297322477122,0.23542959184698,0.78695716348914,0.375,0.867122518875845,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV2","DESeq2",719.434069791817,-5.96330000275218,1.26033471113417,-4.73152088097757,2.22843889451924e-06,6.94997435827093e-06,"deseq2",6.94997435827093e-06,-5.96330000275218,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV2","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.902849725065423,-1.8271235166096,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus",5.92623981702915,6.55229596809026,0.0722966101726374,-6.19843995456927,4.45638663287325,-1.8271235166096,0.000547999460257121,0.257661309999307,0.902849725065423,0.133333333333333,0.524178312298614,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV2","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0678467715364159,-4.39105545318195,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV2",-4.39105545318195,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV20","DESeq2",691.164740646056,2.00274243717954,0.275623625911947,7.26622193780786,3.69681030157118e-13,2.29457191132004e-12,"deseq2",2.29457191132004e-12,2.00274243717954,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV20","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0678467715364159,4.30662842844387,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV20",4.30662842844387,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV20","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0338144258853141,6.79892913337757,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,4.95493171499711,4.7517599253266,7.54299010510276,2.79101700054468,0.408311884601483,6.79892913337757,0.000547999460257121,0.00622294730279564,0.0338144258853141,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV202","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.449225152895162,1.42199126577127,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA,2.26925981142143,1.98262421138094,3.09386172084338,1.14928238636924,0.863004520132327,1.42199126577127,0.0781324454049968,0.169215863026383,0.449225152895162,0.0625,0.154746597091088,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV202","DESeq2",54.4337601470423,0.366895849519907,0.509558740871458,0.720026603591245,0.471508615817183,0.554120053928445,"deseq2",0.554120053928445,0.366895849519907,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV204","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.783928352622646,1.01433650596268,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA,2.0370388614426,1.85229110871925,2.88238194922289,0.866041578101663,0.887035597325049,1.01433650596268,0.1093800979602,0.359390428860499,0.783928352622646,0.160416666666666,0.353108848143975,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
