"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.pollution_cruise","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV257","DESeq2",88.4826384559427,8.0614684217409,1.73283583406468,4.67103317839571,2.99688523024851e-06,9.35028191837536e-05,"deseq2",9.35028191837536e-05,8.0614684217409,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ascidiaceihabitans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV257","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.125876890716874,2.34690391823,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ascidiaceihabitans",NA,5.52637626154755,-3.81071074393866,6.03919220993401,9.72906918749966,3.86040581482068,2.34690391823,0.0362768443282438,0.0151078024059847,0.125876890716874,0.0110795454545455,0.074506685299102,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV2656","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0184740876742726,-2.12343787636193,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,-1.00740811245705,3.72665757855474,-2.26760768966212,-5.97549273328757,2.82807471643568,-2.12343787636193,0.00523319582318488,0.00325443570851576,0.0184740876742726,0.0127840909090909,0.0741376824457889,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV2656","DESeq2",8.5837318290955,-5.59022692479926,2.01149122612752,-2.67155974464116,0.0075499631121399,0.0214334001668522,"deseq2",0.0214334001668522,-5.59022692479926,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV27","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0734459494777983,-1.28234831385091,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,0.564901028917838,4.32947442087984,-1.22757358978675,-6.54398141819682,4.50684631517092,-1.28234831385091,0.077723501615168,0.0175788218072695,0.0734459494777983,0.0522727272727274,0.213892401067134,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV27","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0382465389940592,-4.15290147988223,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV27",-4.15290147988223,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,TRUE
"ASV27","DESeq2",52.4307242147426,-3.79693913861981,1.87493378003575,-2.44591514807441,NA,NA,"deseq2",NA,-3.79693913861981,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE
"ASV281","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.241250936233877,1.26706825076428,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aurantimonas",NA,0.105358512344552,-4.23818105338747,3.93942429394017,7.6913574894271,5.5177583539524,1.26706825076428,0.0885445476297529,0.0479248326069111,0.241250936233877,0.0569128787878788,0.217765073102021,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV281","DESeq2",23.9012330268979,5.84564216573232,1.96557198178745,3.11686162293571,0.00182787347560902,0.0097136931179639,"deseq2",0.0097136931179639,5.84564216573232,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aurantimonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV3","DESeq2",80.6510540666484,-1.3351685230153,1.16592116683465,-1.14408729038695,0.2525874380151,0.354987750723925,"deseq2",0.354987750723925,-1.3351685230153,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV3","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.346525827963985,-0.655204788466282,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,5.6037033214326,6.08941901179267,4.97110361417981,-1.06826967550262,1.4630572570738,-0.655204788466282,0.196892263794227,0.114998067689757,0.346525827963985,0.213068181818182,0.604331459028103,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV3","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0761110769301487,-3.89292758558775,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV3",-3.89292758558775,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE
"ASV30","DESeq2",12.4996539764869,-5.8400144493155,2.09363222391669,-2.64305324818403,0.0082162112883067,0.0228880171602829,"deseq2",0.0228880171602829,-5.8400144493155,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV30","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.52139084367533,-1.07428545022748,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,-1.69717150873853,4.93470517123791,-2.34763193171376,-6.20427312532299,5.72914008708906,-1.07428545022748,0.160623169477903,0.221114480142505,0.52139084367533,0.202272727272727,0.555866149537645,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV31","DESeq2",4.89247019012589,5.53696312422414,2.04118912439102,2.07704966327504,0.0377969757417538,0.074637066021691,"deseq2",0.074637066021691,5.53696312422414,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV31","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.323641035994423,0.986636610823381,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA,-0.293045463675545,-4.04288464501015,1.86949199222006,5.70525616638105,5.6838796727441,0.986636610823381,0.109377266019354,0.0758793914906607,0.323641035994423,0.074905303030303,0.273295388998265,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV311","DESeq2",11.1138130665375,0.882568592893699,2.10204924210861,0.426821498978573,0.669509346171255,0.742940532248243,"deseq2",0.742940532248243,0.882568592893699,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV311","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.970750791339051,0.313630668242281,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,-1.0558866815959,-2.23931842666279,-0.556236991735721,2.24303277043611,7.05167217210448,0.313630668242281,0.321243981829087,0.558515145643957,0.970750791339051,0.444176136363637,0.815554973395832,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV313","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.714641950063291,0.404469110981119,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Coraliomargarita",NA,-2.58478724337992,-4.14610763866386,-1.98726414644363,2.56027727448904,5.4518985379062,0.404469110981119,0.281250611542652,0.359912191111867,0.714641950063291,0.363352272727273,0.622724388395909,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV313","DESeq2",0,0,0,0,1,NA,"deseq2",NA,0,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Coraliomargarita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV3131","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.687682270062633,-0.781678292394594,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,-1.72969419917083,3.87811157622573,-2.21414387304051,-4.9675053751265,5.74377756118527,-0.781678292394594,0.264249382845496,0.326037409459387,0.687682270062633,0.294507575757576,0.729084304488216,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV3131","DESeq2",8.03037160121691,-5.19478543100698,2.14866825234101,-2.27796404963043,0.0227287196134779,0.0479145981040886,"deseq2",0.0479145981040886,-5.19478543100698,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV318","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.644253745990286,0.539129067177227,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacter",NA,-2.25696119352782,-3.73109174386509,-1.49141161527693,2.87639429599402,5.43206473428167,0.539129067177227,0.255209061138005,0.267877811032873,0.644253745990286,0.300994318181818,0.601816899524958,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV318","DESeq2",0.756161737084001,3.82214405985962,2.20947802388558,0.819666989569885,0.412405973250843,0.523051478269361,"deseq2",0.523051478269361,3.82214405985962,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV319","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.00412523541452683,-2.98394918848263,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,-1.18269652979027,4.9115209118104,-2.40819388231993,-7.95980840478374,2.55909817994994,-2.98394918848263,0.000365399848804012,0.00033051250902237,0.00412523541452683,0.0121212121212121,0.071614883692561,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV319","DESeq2",24.7685537638933,-7.10325749562898,1.88543540529606,-3.6463402189018,0.000266001747696312,0.0030191908707521,"deseq2",0.0030191908707521,-7.10325749562898,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV329","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.517082236925046,0.668294954537249,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,-1.70936480009144,-3.78479869187417,-0.495851140225773,4.33035147481869,5.87640913558674,0.668294954537249,0.196892263794227,0.186036752688783,0.517082236925046,0.20719696969697,0.47780358088849,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV329","DESeq2",10.7614183510481,4.31317085336582,2.15598251920632,2.21587315573534,0.0267001904779057,0.0548056541388591,"deseq2",0.0548056541388591,4.31317085336582,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV34","DESeq2",23.1608286126118,-1.18637998515054,1.76710563295076,-0.667417660669816,0.504505388156702,0.607987696572977,"deseq2",0.607987696572977,-1.18637998515054,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV34","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.174947785485971,-0.61185281108165,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,3.93088184928575,4.25653733771333,2.62994795905211,-2.6808599519215,3.86979123356303,-0.61185281108165,0.255209061138005,0.0490667381701383,0.174947785485971,0.278882575757576,0.663155631440081,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV343","DESeq2",9.55858598348654,-1.45555575212548,2.18954547373734,-6.89174014065698,NA,NA,"deseq2",NA,-1.45555575212548,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV343","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.979542491703968,-0.0465650953066925,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,-1.75702313493206,-2.23327828680656,-1.67562559300328,-0.46343374460153,7.70159929733769,-0.0465650953066925,0.479166713843149,0.774072170491242,0.979542491703968,0.82874053030303,0.964160411459875,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV346","DESeq2",20.7356942204529,0.361694606418042,1.8124721471426,0.200129215398684,0.841379524952673,0.863521091398796,"deseq2",0.863521091398796,0.361694606418042,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopumilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV346","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.860612718855717,-0.0869484280324192,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopumilus",NA,2.57838874614119,2.58434613980718,2.5066109290399,-0.447280853416021,3.88759623808556,-0.0869484280324192,0.484375035355462,0.422532470881988,0.860612718855717,0.930350378787879,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV347","DESeq2",8.76019499876485,-2.5919868670243,2.14393497170011,-1.16434986776244,0.244282255062968,0.346436652634754,"deseq2",0.346436652634754,-2.5919868670243,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV347","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.732696117555302,-0.563355778364936,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis",-1.1421104580539,1.94962132850403,-1.80373331881513,-3.07053059585508,5.50224980356608,-0.563355778364936,0.260417369656193,0.367618406895785,0.732696117555302,0.339583333333333,0.757250115924821,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV349","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.445791874501392,0.721126914919582,FALSE,"Bacteria","Planctomycetota","OM190",NA,NA,NA,NA,-1.67629145889668,-4.02782154902294,-0.357313507679807,4.15712227343878,5.91453894413785,0.721126914919582,0.207254882531613,0.136080738465708,0.445791874501392,0.177367424242424,0.437211390344337,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV349","DESeq2",13.9533205615831,4.51364757540432,2.14802252867516,2.28737147644693,0.0221741497133353,0.0473858541819221,"deseq2",0.0473858541819221,4.51364757540432,TRUE,"Bacteria","Planctomycetota","OM190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV35","DESeq2",461.226086338843,9.14311659888154,1.76352695106975,5.38879019662126,7.09335535167772e-08,7.9075365090899e-06,"deseq2",7.9075365090899e-06,9.14311659888154,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV35","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0865447979313767,2.5031331021018,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,6.07580288465663,-3.9233311370517,7.75529013214889,11.7829860398882,4.36375430072229,2.5031331021018,0.0260522109148973,0.00865052082245656,0.0865447979313767,0.0122159090909091,0.0795250945211469,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV354","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.764150017545552,-0.40265282507424,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,-0.398030122404658,3.5286850936096,-1.02082413629536,-2.60702877335615,6.02272767641469,-0.40265282507424,0.307292178288741,0.441859168944496,0.764150017545552,0.424621212121212,0.841315919806006,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV354","DESeq2",9.53523943145954,-1.53913043915283,2.08113260235716,-0.724681754438043,0.46864729096921,0.571163885868724,"deseq2",0.571163885868724,-1.53913043915283,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV360","DESeq2",49.7310843744788,6.93731168077071,1.86415063036266,3.82997495938761,0.000128156299490562,0.00222137585783641,"deseq2",0.00222137585783641,6.93731168077071,TRUE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV360","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.173009562638673,1.53075156769141,TRUE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula",NA,3.82900454727448,-4.02712464035612,4.92235631802895,8.60204524560347,5.06039511438497,1.53075156769141,0.109377266019354,0.0263827083994784,0.173009562638673,0.040814393939394,0.183385814408917,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV364","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.218460379358719,1.42425493514685,TRUE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula",NA,3.44803715137143,-3.7671881877843,4.12915118362839,7.60360206409007,4.61135767246401,1.42425493514685,0.0989608748927561,0.0428826997813967,0.218460379358719,0.0420454545454546,0.182298070674726,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV364","DESeq2",23.0439571407818,6.21026691460414,1.87351715149125,3.38567916955613,0.000710023418282783,0.00582966596063759,"deseq2",0.00582966596063759,6.21026691460414,TRUE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV368","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.241420105433573,1.27813543168218,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,-0.188464255468804,-4.18158187729511,4.54778024601209,8.08199579105536,5.72965748867319,1.27813543168218,0.119793704330181,0.0501433439886548,0.241420105433573,0.0585227272727273,0.229124037162201,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV368","DESeq2",23.6160542964212,5.8966674099858,1.95205821060337,3.15159252312751,0.0016238270726221,0.0097136931179639,"deseq2",0.0097136931179639,5.8966674099858,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV37","DESeq2",55.5664788676214,0.719238036303816,1.70994551103366,0.42212780592711,0.672931733076429,0.742940532248243,"deseq2",0.742940532248243,0.719238036303816,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV37","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.903805186013977,0.109579003589587,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,4.18158665181256,3.99911327238009,4.84856983858415,0.787000714096046,3.93207509353526,0.109579003589587,0.398963966228268,0.434847469581306,0.903805186013977,0.55066287878788,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV383","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.00349483947316268,-3.22101149605964,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,-1.17704480919937,5.36482525912102,-2.2827852997677,-7.76406242801704,2.5398123006465,-3.22101149605964,0.000365399848804012,0.000343604037596075,0.00349483947316268,0.0121212121212121,0.071614883692561,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV383","DESeq2",25.486582527408,-7.13858179030915,1.88452191057523,-3.66633859527898,0.000246048095656034,0.0030191908707521,"deseq2",0.0030191908707521,-7.13858179030915,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV39","DESeq2",20.1794066350837,-0.729942811379572,1.62880080454249,-0.447060558920149,0.654831335446359,0.742940532248243,"deseq2",0.742940532248243,-0.729942811379572,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV39","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.555233881742534,-0.128423368166625,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,3.61346898607163,3.75843732957337,3.29608186423112,-0.456605949120469,3.39244311184998,-0.128423368166625,0.419689303598504,0.206551523152566,0.555233881742534,0.709043560606061,0.987092324235386,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV4","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.999287208244903,-0.0500462445148842,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,6.48173557406978,6.14909690039675,6.60515498187858,-0.0308732154566247,1.42049626200973,-0.0500462445148842,0.487046661122772,0.812926388667903,0.999287208244903,0.903740530303031,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV4","DESeq2",124.77605963222,-0.489081699629692,1.17085415103435,-0.417563371532646,0.676266381918273,0.742940532248243,"deseq2",0.742940532248243,-0.489081699629692,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV40","DESeq2",4.1418597023145,-1.81245966071668,2.16794424904089,-1.5194343424732,0.128653203060362,0.200698996774164,"deseq2",0.200698996774164,-1.81245966071668,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV40","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.700739325942544,-0.542471796067173,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,-1.29130335580681,2.99985680834784,-1.85571227887838,-3.7254905394754,5.88283407429709,-0.542471796067173,0.317708808579265,0.369232809057553,0.700739325942544,0.419128787878788,0.816733476309574,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV42","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.034437287552828,-1.90580472674208,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinomonadaceae","Marinomonas",NA,-1.1361871432778,2.581808624821,-2.28820863382077,-5.61826006726283,2.92895355461751,-1.90580472674208,0.0052604506079491,0.00712092429262557,0.034437287552828,0.0135416666666667,0.077108391771617,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
