"TaxaID","rab.all","rab.win.control","rab.win.pollution_cruise","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV281",0.126119255806615,-4.24772043829964,3.95462275401907,7.44174129017721,5.26709835772623,1.27747139357623,0.0989608748927561,0.0490683210665216,0.240589333863068,0.0497159090909091,0.203004642862261,"ALDEx2",0.240589333863068,1.27747139357623,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aurantimonas",NA
"ASV311",-0.921915740356074,-2.06877391106515,-0.545739862518834,1.73521507430316,6.46617659967869,0.230120848829512,0.373057298378818,0.628475737556177,0.980909157068789,0.508996212121212,0.852921983034001,"ALDEx2",0.980909157068789,0.230120848829512,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA
"ASV313",-2.62960522555488,-4.47035094154903,-1.96329587551347,2.65105568855608,5.55288668623144,0.40168572630359,0.29533733758434,0.326223498914532,0.674530733691587,0.33811553030303,0.606615402572858,"ALDEx2",0.674530733691587,0.40168572630359,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Coraliomargarita",NA
"ASV318",-2.17475467536423,-3.9686775186374,-1.40780665032514,3.21640425505626,5.89312090759646,0.471158052052336,0.250000753505307,0.266235968265644,0.611468049836452,0.264251893939394,0.564690856968768,"ALDEx2",0.611468049836452,0.471158052052336,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacter",NA
"ASV319",-1.10711647060763,4.90770072166091,-2.22933564994108,-7.67069911261464,2.5670821008715,-2.8813995810636,0.000365399848804012,0.000498126094538492,0.00512503528999289,0.0121212121212121,0.0714587725053998,"ALDEx2",0.00512503528999289,-2.8813995810636,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA
"ASV329",-1.75890926696401,-3.87660836752449,-0.527287831468212,5.04610475738368,5.23402427037491,0.813730083019091,0.207254882531613,0.158697080193027,0.482473608316362,0.182102272727273,0.4587510084017,"ALDEx2",0.482473608316362,0.813730083019091,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA
"ASV343",-1.98066007167928,-2.4214033957509,-1.82176928517905,-0.568657891542593,8.6984674953225,-0.061512630821721,0.458333428181143,0.759052510309292,0.9823604725736,0.818323863636364,0.97263339506032,"ALDEx2",0.9823604725736,-0.061512630821721,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA
"ASV346",2.54719049207749,2.577800762424,2.41609397707562,-0.118669819046657,4.47250854598231,-0.0279955077059596,0.489583356890848,0.441092394044943,0.849795803504142,0.93125,1,"ALDEx2",0.849795803504142,-0.0279955077059596,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopumilus",NA
"ASV347",-1.17080775140479,1.98804126728311,-1.82120985710676,-3.02718895193145,5.40461210174299,-0.543821793981493,0.270833989132961,0.348070220948717,0.687659226598435,0.33125,0.745027680967149,"ALDEx2",0.687659226598435,-0.543821793981493,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis"
"ASV349",-1.46024075452414,-4.06069864511994,-0.177740079637069,5.52479570814306,5.90701831415915,0.846559036075766,0.166668022947628,0.133672818268074,0.415213923250701,0.164725378787879,0.415223766008609,"ALDEx2",0.415213923250701,0.846559036075766,FALSE,"Bacteria","Planctomycetota","OM190",NA,NA,NA,NA
"ASV354",-0.551230580990491,3.58553246925725,-1.16487119690803,-2.87187050657153,5.82560680984066,-0.440603876372994,0.29533733758434,0.424995908768538,0.760176164164454,0.415435606060606,0.836272392401787,"ALDEx2",0.760176164164454,-0.440603876372994,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA
"ASV360",3.91468807959526,-4.20391158765956,5.09064956091991,9.24392137195697,4.97255730792385,1.62973365780771,0.0729202363990322,0.0257758616381592,0.161873548485254,0.0327651515151516,0.156578675001616,"ALDEx2",0.161873548485254,1.62973365780771,TRUE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula",NA
"ASV364",3.4531126671854,-3.91031224035327,4.16701581618843,7.71940092778983,4.74255892267284,1.49483141895522,0.0829046222716513,0.0380936164621458,0.199435319759859,0.0383522727272728,0.168170807550901,"ALDEx2",0.199435319759859,1.49483141895522,TRUE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula",NA
"ASV368",-0.383643251932229,-3.75603359220657,4.5815460761543,7.03441786126718,5.89773551242185,1.0135825287954,0.139898046804075,0.0669886405070259,0.292202011951036,0.0863636363636363,0.294017486423989,"ALDEx2",0.292202011951036,1.0135825287954,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA
"ASV383",-1.04350283166177,5.41111642910241,-2.21898344481898,-7.82412246386848,2.6425152058196,-3.12845517847318,0.000365399848804012,0.000361773719079074,0.00385203432450926,0.0121212121212121,0.0714587725053998,"ALDEx2",0.00385203432450926,-3.12845517847318,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA
"ASV422",-0.302806550351704,3.11170869887482,-1.60959199888931,-4.41046146999983,3.6997510941309,-1.09806035064238,0.165804460157045,0.00999225971553745,0.0456156524215763,0.0852272727272726,0.300266618169311,"ALDEx2",0.0456156524215763,-1.09806035064238,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Amphritea","ceti"
"ASV424",-2.19713235042818,-2.21340039154526,-2.19713235042818,-0.938515952157033,6.59094455515817,-0.163291592855835,0.44791678569462,0.639773649749921,0.912918736801272,0.734753787878788,0.922049487424471,"ALDEx2",0.912918736801272,-0.163291592855835,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","arcticus"
"ASV431",-0.944160710531075,-3.95287686968353,1.43825558366277,5.93368544786137,5.85412058524914,0.94201081547879,0.170985754107053,0.089360961304793,0.341235417317522,0.118939393939394,0.347182960927659,"ALDEx2",0.341235417317522,0.94201081547879,FALSE,"Bacteria",NA,NA,NA,NA,NA,NA
"ASV442",-0.350062567527277,4.7233732242962,-1.69044048198393,-6.09786996082828,4.14612987898121,-1.34537503805629,0.0468807289310827,0.0195361965211075,0.0786118883564286,0.0269886363636364,0.132707708091668,"ALDEx2",0.0786118883564286,-1.34537503805629,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","meonggei"
"ASV456",-1.08732956426003,-3.9029841698662,2.38370903057805,6.13649308258284,6.11728550542267,0.903852349589774,0.14507932060197,0.0919153220825731,0.35989383890408,0.109659090909091,0.349774056971322,"ALDEx2",0.35989383890408,0.903852349589774,FALSE,"Bacteria","Planctomycetota","Pla3 lineage",NA,NA,NA,NA
"ASV458",0.26729952117181,-3.89783822745665,4.11283727852527,7.51509461659766,5.33130381565084,1.24038070108551,0.134716778472618,0.0452351084560358,0.223918997593908,0.0526515151515151,0.209577727415754,"ALDEx2",0.223918997593908,1.24038070108551,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA
"ASV467",-0.434610867899731,2.99932342531611,-1.70817455870682,-5.11323338865857,3.66587954047375,-1.33404292855971,0.0932669384237902,0.0124842011597479,0.0550767299189538,0.0852272727272726,0.300159429258931,"ALDEx2",0.0550767299189538,-1.33404292855971,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Amphritea",NA
"ASV476",-0.0881586754721564,-3.92333039714232,4.19626051530853,6.8797544660388,5.17916746078195,1.24719285203569,0.139898046804075,0.0583465613218645,0.269924949768972,0.084469696969697,0.284965037486413,"ALDEx2",0.269924949768972,1.24719285203569,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","KI89A clade",NA,NA
"ASV479",-0.363104992748499,4.53273876610569,-1.86144201067316,-5.98613949265665,3.58160837021505,-1.58490301488647,0.088085769342426,0.00403503679693296,0.0225556708655612,0.0515151515151516,0.206826884182153,"ALDEx2",0.0225556708655612,-1.58490301488647,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA
"ASV506",-1.6018791149119,4.34005514666569,-2.16976527112584,-5.51654749977006,5.97380086934892,-0.788687779147402,0.238342775047909,0.32638764921921,0.692059023843241,0.282670454545454,0.719670862017466,"ALDEx2",0.692059023843241,-0.788687779147402,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA
"ASV512",-0.441157916469892,1.46274427364452,-1.81933285259137,-3.83410688630626,3.6166582436828,-0.965149167431294,0.156251473482682,0.0654235188224555,0.212656709101239,0.131060606060606,0.418163718269576,"ALDEx2",0.212656709101239,-0.965149167431294,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tropicibacter",NA
"ASV519",-0.904140142849408,-2.88160635536019,-0.327684715563977,1.70847914192239,7.15081421664706,0.262120966584663,0.341969304696059,0.627478037008869,0.989463988159787,0.415151515151515,0.810171158290145,"ALDEx2",0.989463988159787,0.262120966584663,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA
"ASV523",-1.1051253903111,3.66785004933673,-2.25658083801775,-6.6430794491389,2.80488456831716,-2.14645195947595,0.000365399848804012,0.00179261777557413,0.012101981602425,0.0121212121212121,0.0714587725053998,"ALDEx2",0.012101981602425,-2.14645195947595,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","aquaemaris"
"ASV543",-0.437531142140121,3.56763236326547,-1.67909295776426,-5.00433942574972,3.44307141380876,-1.38919110394183,0.135418426403506,0.00506256190840174,0.0271269147938495,0.0746212121212121,0.271651956151967,"ALDEx2",0.0271269147938495,-1.38919110394183,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","lutea"
"ASV566",-0.185463784357182,3.70087851441099,-1.44882780911705,-4.94470074804555,2.93078509926137,-1.71402057045816,0.020738564384523,0.00338240268001848,0.0191859211414441,0.015719696969697,0.0865430825510063,"ALDEx2",0.0191859211414441,-1.71402057045816,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Psychrobium",NA
"ASV567",-2.06145406693294,-3.99378291854806,-1.11437562281447,3.57241341944426,5.33650045452598,0.607404810179754,0.233161456450763,0.213013015497101,0.559636807882285,0.232528409090909,0.504944134201865,"ALDEx2",0.559636807882285,0.607404810179754,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Limimaricola",NA
"ASV569",0.949447658151475,1.71647907406767,-0.510526990407445,-2.37448345993667,4.98892410103075,-0.371146543483672,0.378238631543462,0.431019668941762,0.847207777916316,0.693087121212121,1,"ALDEx2",0.847207777916316,-0.371146543483672,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula",NA
"ASV574",-0.958171203236967,-4.03126781054935,1.90403236711582,5.75998705297744,5.27585946448298,0.983744262239386,0.160623169477903,0.089528082607464,0.346658371433347,0.125,0.337245608441276,"ALDEx2",0.346658371433347,0.983744262239386,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","marincola"
"ASV576",-0.117905038812878,-2.05390329781431,3.12223949364322,3.89317552456094,6.2862805556276,0.520108395117818,0.302083863853441,0.328409837000344,0.779037554850902,0.328125,0.712943476003129,"ALDEx2",0.779037554850902,0.520108395117818,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA
"ASV579",-0.948241012234377,4.39767954868703,-1.51542539187925,-5.08196409059635,6.02652818758733,-0.728977158179955,0.203126036487036,0.323781735468382,0.651644621762838,0.250757575757576,0.645091870907164,"ALDEx2",0.651644621762838,-0.728977158179955,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA
"ASV582",-1.09648480868469,2.76530760865854,-2.27000595347073,-6.05925917664324,3.3527340218192,-1.94526950675369,0.00523319582318488,0.011803063205111,0.0517063587452938,0.0127840909090909,0.0739954675811574,"ALDEx2",0.0517063587452938,-1.94526950675369,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA
"ASV619",1.47138949286005,-1.94950265902193,2.67441533424596,3.66422740238041,5.4988307670634,0.620114710902942,0.187501159223769,0.278869473744224,0.741903048114124,0.171212121212121,0.496367595352592,"ALDEx2",0.741903048114124,0.620114710902942,FALSE,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",NA
"ASV649",-2.54207975464819,-3.94609215975454,-1.7567605328241,2.44441591784671,5.58899161965232,0.392243781560413,0.296875549929299,0.343873837049459,0.717893221459206,0.34408143939394,0.636912262754811,"ALDEx2",0.717893221459206,0.392243781560413,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","KI89A clade",NA,NA
"ASV651",-0.988815474334369,4.2725595732484,-2.08163565669466,-6.23614290659344,2.30073797422004,-2.63689198430644,0.000365399848804012,0.000428548050266706,0.00443826518284058,0.0121212121212121,0.0714587725053998,"ALDEx2",0.00443826518284058,-2.63689198430644,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA
"ASV667",3.02059510834725,-2.27488142946029,4.66068971569078,5.5791175180259,4.66491036743693,1.14219066718309,0.140626680483796,0.0795441326324572,0.340659232488999,0.068939393939394,0.273012101615098,"ALDEx2",0.340659232488999,1.14219066718309,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula",NA
"ASV670",5.19923314230463,-2.05984458949806,5.74954733790262,6.5769589422136,5.46379941793738,1.15734600231877,0.140626680483796,0.089466276155316,0.367714644296945,0.0691287878787879,0.275712570142286,"ALDEx2",0.367714644296945,1.15734600231877,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","Luminiphilus",NA
"ASV681",-2.14047752313563,-3.89012798575517,-1.13636420937087,3.61533422963152,5.68029814371417,0.546999793931173,0.234375836542746,0.256301796558626,0.591037328418583,0.264015151515151,0.546707209268187,"ALDEx2",0.591037328418583,0.546999793931173,FALSE,"Bacteria","NB1-j",NA,NA,NA,NA,NA
"ASV682",0.0853515194129297,-4.14551271547113,3.08151297062077,6.62645594875485,5.06364530342566,1.23691634434015,0.0932669384237902,0.0569733535770823,0.262788391249762,0.0529356060606061,0.20836546845755,"ALDEx2",0.262788391249762,1.23691634434015,FALSE,"Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae",NA,NA
"ASV693",-1.1164158447804,2.40181196585744,-1.64890064701331,-3.46858536511442,5.43282708644189,-0.496105707101554,0.296875549929299,0.392731547105814,0.695878988429684,0.435511363636364,0.818975037430241,"ALDEx2",0.695878988429684,-0.496105707101554,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ponticoccus",NA
"ASV700",-0.91880943805239,-2.30133982373527,-0.348160385918602,3.56405058668755,6.44442023747395,0.474564772411384,0.321243981829087,0.319748737123862,0.75776097389969,0.371922348484849,0.752402612580178,"ALDEx2",0.75776097389969,0.474564772411384,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS7 marine group",NA,NA
"ASV706",-2.30400576152925,-4.10778844103375,-1.35310119022058,3.64674715833332,5.51444298788555,0.682965746107113,0.248705415398428,0.242379448011366,0.575089699895352,0.27438446969697,0.543382440866067,"ALDEx2",0.575089699895352,0.682965746107113,FALSE,"Bacteria","Planctomycetota","Pla3 lineage",NA,NA,NA,NA
"ASV714",-1.27422259550682,4.64700748282338,-2.45020959878343,-7.07479736167844,2.55850070875612,-2.7070720205744,0.000365399848804012,0.000548931963204932,0.00490850636617768,0.0121212121212121,0.0714587725053998,"ALDEx2",0.00490850636617768,-2.7070720205744,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA
"ASV774",-0.092063441929068,-3.75086619503228,4.60625064787407,7.24502375309216,5.21049639373773,1.29543074980874,0.139898046804075,0.0593684577706813,0.266928953554437,0.084375,0.292473663686414,"ALDEx2",0.266928953554437,1.29543074980874,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA
"ASV795",-1.06406759918725,5.17964117750578,-2.29792838236385,-7.63910509323534,2.71896502327971,-2.97908582556285,0.000365399848804012,0.000303162561835728,0.00366755902652145,0.0121212121212121,0.0714587725053998,"ALDEx2",0.00366755902652145,-2.97908582556285,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter",NA
"ASV800",-2.08825063269553,-3.8628233050433,-1.26962484046351,3.13513511315865,5.5970453915617,0.535405065863257,0.250000753505307,0.279148971896157,0.644503804904151,0.292140151515151,0.595094010778345,"ALDEx2",0.644503804904151,0.535405065863257,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA
"ASV829",-1.21294987446892,2.26235833163535,-2.41214633990505,-5.56815637162602,3.63570122473688,-1.57133853020635,0.0103891482000488,0.0209832562765871,0.0833559347647612,0.0165719696969697,0.0888324869067233,"ALDEx2",0.0833559347647612,-1.57133853020635,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA
"ASV853",-0.4258791533931,3.68835833067166,-1.92021860298889,-5.67161703397678,3.74066392296368,-1.38465603697818,0.06771220268144,0.00958147241469358,0.044397375973748,0.0420454545454546,0.182089739618732,"ALDEx2",0.044397375973748,-1.38465603697818,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA
"ASV860",-2.01318887035391,-4.11500353757396,-1.08346235071871,3.32947136042311,5.96126004455611,0.579316344034964,0.227980139005357,0.238295379527568,0.58274938534658,0.245975378787879,0.51843261552342,"ALDEx2",0.58274938534658,0.579316344034964,FALSE,"Bacteria","Desulfobacterota",NA,NA,NA,NA,NA
"ASV861",-0.99926024372462,3.1566998951508,-2.2262844619585,-5.71441839330272,2.57707524696811,-2.09382931258961,0.00523319582318488,0.00246572454439824,0.0150118699685864,0.012689393939394,0.0735853578555814,"ALDEx2",0.0150118699685864,-2.09382931258961,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aestuariibacter",NA
"ASV882",-0.379098607973092,3.54131493135797,-1.6912566673489,-5.26025483567962,2.9615804634428,-1.63560698511846,0.0259172268997107,0.00215486768695132,0.0140660033722801,0.018844696969697,0.0985204680088631,"ALDEx2",0.0140660033722801,-1.63560698511846,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA
"ASV889",-1.90104560931905,-2.02741312865938,-1.85210139539723,-1.04268404830692,6.67894233837492,-0.113877775992055,0.450777313270224,0.728432622346226,0.941893900108249,0.782528409090909,0.959100399610551,"ALDEx2",0.941893900108249,-0.113877775992055,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA
"ASV911",-2.62286118530202,-3.89792807242163,-2.08239896133246,2.14633402860188,5.26939644212173,0.394877098033604,0.296875549929299,0.416205938219093,0.753797240270305,0.435748106060606,0.714842018322184,"ALDEx2",0.753797240270305,0.394877098033604,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"ASV943",3.33152466982918,-3.72366669008138,3.88090778751799,7.65780916890235,3.91813582455443,1.82676043231082,0.0310967802974505,0.0337427781714448,0.190102265872197,0.0146780303030303,0.0954481561114888,"ALDEx2",0.190102265872197,1.82676043231082,TRUE,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade",NA
"ASV946",2.35380576282057,-4.20621738018214,3.19753719596028,7.30233574924019,4.4519515439716,1.52346613002184,0.06771220268144,0.0445317118646731,0.230233884364421,0.0360795454545455,0.160599231810747,"ALDEx2",0.230233884364421,1.52346613002184,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix",NA
"ASV976",-0.5535140849462,3.57998480181958,-1.74323687708776,-5.14379925245132,3.15857047829282,-1.66895803623122,0.0259172268997107,0.00238637982670473,0.0144905287791036,0.0160984848484849,0.0860381930392686,"ALDEx2",0.0144905287791036,-1.66895803623122,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter",NA
"ASV1030",-1.03108818333391,3.55260763746138,-2.1779693810835,-5.79067774269721,2.36602069838129,-2.29526388839509,0.000365399848804012,0.00128166502224143,0.00907325181340713,0.0121212121212121,0.0714587725053998,"ALDEx2",0.00907325181340713,-2.29526388839509,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA
"ASV1035",-2.13364060927579,-3.82256085156215,-1.06802168291571,3.2342635871952,5.7593980946048,0.575778643105227,0.269430706949312,0.242162781056784,0.584981475406395,0.241145833333333,0.532070701531912,"ALDEx2",0.584981475406395,0.575778643105227,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Salinirepens",NA
"ASV1063",-2.16709377780245,-3.99836654955349,-1.17683905733114,3.30045940314844,5.94947747289939,0.541492437460329,0.243524094720476,0.253045307180702,0.614889378022891,0.280018939393939,0.568559747627721,"ALDEx2",0.614889378022891,0.541492437460329,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage",NA
"ASV1093",-1.65867859642317,-3.74797768261222,-0.367912729227376,4.96267729086145,5.88759717558571,0.781468519723213,0.197917742061982,0.183677547232067,0.471471577150076,0.200473484848485,0.458254484940978,"ALDEx2",0.471471577150076,0.781468519723213,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula",NA
"ASV1133",-1.11325088015749,4.7677219365959,-2.29136640277729,-6.59926604229644,2.57720374362894,-2.30907875101736,0.000365399848804012,0.00128544200047782,0.00916899130753183,0.0121212121212121,0.0714587725053998,"ALDEx2",0.00916899130753183,-2.30907875101736,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA
"ASV1139",1.79672373137079,-4.16302492148236,4.190777819044,7.9721316765744,4.78436222887886,1.50431879856366,0.0569994271840583,0.0309618090836134,0.188124801252972,0.0319128787878788,0.149058092261055,"ALDEx2",0.188124801252972,1.50431879856366,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Rheinheimera",NA
"ASV1147",0.355028632366914,-3.92519666324686,4.01454002521193,6.83462297982268,4.86163581830968,1.26581015787487,0.114585480082425,0.0450040587598717,0.230706570164079,0.0614583333333334,0.227004508988912,"ALDEx2",0.230706570164079,1.26581015787487,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA
"ASV1152",-1.1495688835185,-4.07093469558811,2.95873949020842,6.52517791500258,6.09679557546305,0.911389824377779,0.165804460157045,0.0968086535674713,0.349514144305888,0.127746212121212,0.372290351726044,"ALDEx2",0.349514144305888,0.911389824377779,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
"ASV1157",3.02750601730552,-3.14049100768236,3.6727256364317,5.24718045453313,5.94077781759585,0.96427993469872,0.125001937486737,0.118578784213495,0.437510208861704,0.0526515151515152,0.232915659876917,"ALDEx2",0.437510208861704,0.96427993469872,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
"ASV1161",-1.1837531209453,-4.20911719741179,3.57223427309272,7.54699764769356,6.45081620289298,0.99715464414901,0.135418426403506,0.0822517063601788,0.328972238264628,0.108901515151515,0.327615543708798,"ALDEx2",0.328972238264628,0.99715464414901,FALSE,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA
"ASV1194",-1.01930026291146,4.51336632472739,-2.26656581145974,-6.21314162234639,3.10950756960637,-1.95005663955355,0.00523319582318488,0.00621407938126395,0.0305774887953606,0.0138257575757576,0.0784792048112412,"ALDEx2",0.0305774887953606,-1.95005663955355,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"ASV1218",-0.460388190962056,3.87068463326008,-1.83352906815587,-5.41266381528949,3.30853102706305,-1.47765440907437,0.0362768443282438,0.00829281033022072,0.0392803351542798,0.0228219696969697,0.115531803386637,"ALDEx2",0.0392803351542798,-1.47765440907437,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aureicoccus","marinus"
"ASV1232",-1.8471855416597,3.85957338305413,-2.27757987823045,-5.17203968596406,6.06245823840353,-0.772873303743104,0.227980139005357,0.301508663474086,0.660744088285298,0.273674242424242,0.696095617453003,"ALDEx2",0.660744088285298,-0.772873303743104,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"ASV1233",-1.12789530745646,4.41998331230002,-2.27238077797519,-6.42547366242697,2.63335812098219,-2.55841853786382,0.000365399848804012,0.000409638845156587,0.00436488723122795,0.0121212121212121,0.0714587725053998,"ALDEx2",0.00436488723122795,-2.55841853786382,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA
"ASV1252",-1.25607519581331,-3.99353488820437,2.59783790187314,6.51807153726178,5.90968061629026,0.919918343277817,0.165804460157045,0.103249928895131,0.374558681679242,0.142045454545455,0.394308250238139,"ALDEx2",0.374558681679242,0.919918343277817,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Salinirepens",NA
"ASV1253",-1.0658488285105,4.40665324963184,-2.3581048727176,-6.80521576126871,2.81083040567847,-2.63399703259266,0.000365399848804012,0.000594387777697725,0.00536493661905269,0.0121212121212121,0.0714587725053998,"ALDEx2",0.00536493661905269,-2.63399703259266,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella",NA
