"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","significant_in_aldex2","significant_in_lefse","method_overlap","relab_control","relab_contrast","dominant_group","avg_relab","Kingdom","Phylum","Class","Order","Family","Genus","Species","tax_group","neg_log_p"
"ASV424","DESeq2",17.8693391610702,-0.248170544285561,2.52371800043872,-0.100976134108907,0.91956940554849,0.974965152870689,"deseq2",0.974965152870689,-0.248170544285561,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00171756207218812,0.000433964993490525,"control",0.00171756207218812,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","arcticus","Pseudophaeobacter",0.0110109065439497
"ASV441","DESeq2",63.7759065263268,2.4799631727169,2.51626906457874,0.905363560965475,0.365272813553148,0.412102661444577,"deseq2",0.412102661444577,2.4799631727169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00128661916072842,0.00708809489367858,"contrast",0.00708809489367858,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,"Winogradskyella",0.384994580702392
"ASV442","DESeq2",59.8869283651606,-5.61534785109171,2.12825729997062,-2.60997211254666,0.00905496040128252,0.0241465610700867,"deseq2",0.0241465610700867,-5.61534785109171,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00702254426513058,0,"control",0.00702254426513058,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","meonggei","Colwellia",1.61714471230924
"ASV45","DESeq2",53.5972598040964,0.0815720460660238,1.03612474856066,0.0787353128374215,0.937243157073302,0.979211946564623,"deseq2",0.979211946564623,0.0815720460660238,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00507084540337026,0.00180818747287719,"control",0.00507084540337026,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.00912329669417982
"ASV47","DESeq2",34.2897851088848,-0.0357529557613903,2.25020870552141,-0.0158964342370765,0.98731701471059,0.98731701471059,"deseq2",0.98731701471059,-0.0357529557613903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0029836053566374,0.00108491248372631,"control",0.0029836053566374,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.00554337860305274
"ASV479","DESeq2",43.0209661000859,-5.70770748865987,2.02205750696551,-2.82071015659506,0.00479174756168164,0.0156175476084439,"deseq2",0.0156175476084439,-5.70770748865987,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00512784894756487,0,"control",0.00512784894756487,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,"Thalassotalea",1.80638716147908
"ASV49","DESeq2",301.151260954654,-7.56918249127294,1.94549496422638,-3.68718551770062,0.000226748052728028,0.00332563810667774,"deseq2",0.00332563810667774,-7.56918249127294,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0363997527598032,0,"control",0.0363997527598032,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,"Colwellia",2.47812501212914
"ASV5","DESeq2",363.73696959525,2.16277232176501,0.514670527462505,4.20246402923873,2.64025213182081e-05,0.00116171093800116,"deseq2",0.00116171093800116,2.16277232176501,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0178445331802186,0.0284247070736294,"contrast",0.0284247070736294,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,2.93490192155687
"ASV50","DESeq2",59.6951297873888,-5.40496384980915,2.16184814556766,-2.48736594004927,0.0128692946575578,0.0283124482466271,"deseq2",0.0283124482466271,-5.40496384980915,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00715702746796533,0,"control",0.00715702746796533,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,"Pseudophaeobacter",1.54802257450534
"ASV506","DESeq2",40.9445384275068,-2.59047119405929,2.49674541132404,-1.49620319784117,0.134600711494073,0.194178075598007,"deseq2",0.194178075598007,-2.59047119405929,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00503686419750105,0,"control",0.00503686419750105,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,"Aurantivirga",0.711799807303003
"ASV51","DESeq2",56.835703770669,1.31281458735486,0.925212974667495,1.41927649696815,0.15581842144963,0.212853659439439,"deseq2",0.212853659439439,1.31281458735486,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00375552223036324,0.00339939244900911,"control",0.00375552223036324,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.671918878910883
"ASV52","DESeq2",81.4432025981494,8.21782981069244,2.39234261307168,3.06589410301476,0.00217020162901319,0.0095360910966401,"deseq2",0.0095360910966401,8.21782981069244,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0,0.0105598148416028,"contrast",0.0105598148416028,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"Pseudomonas",2.02062960884344
"ASV523","DESeq2",44.7450422496258,-5.67256589000596,2.06448573215296,-2.74485489721549,0.00605376580885115,0.0184350774706334,"deseq2",0.0184350774706334,-5.67256589000596,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00540045096787335,0,"control",0.00540045096787335,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","aquaemaris","Colwellia",1.73435503299695
"ASV53","DESeq2",267.912251409446,-6.73429773827548,2.05296445443051,-3.22168905008266,0.00127437358323697,0.00659675737205017,"deseq2",0.00659675737205017,-6.73429773827548,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0320155532870732,0,"control",0.0320155532870732,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,"Colwellia",2.18066948892508
"ASV543","DESeq2",30.4683255713684,-5.19043543818077,2.08309849151909,-2.48944151037179,0.0127943968754543,0.0283124482466271,"deseq2",0.0283124482466271,-5.19043543818077,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00392129002706355,0,"control",0.00392129002706355,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","lutea","Dokdonia",1.54802257450534
"ASV56","DESeq2",53.6992700953471,-5.52972681639802,2.1341916212082,-2.56743893227526,0.0102452833676221,0.0251629370184932,"deseq2",0.0251629370184932,-5.52972681639802,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00699521949089371,0,"control",0.00699521949089371,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,"Candidatus Nitrosopelagicus",1.59923866940793
"ASV566","DESeq2",25.9431501262456,-5.1637057709528,1.99724425177687,-2.58415753353853,0.00976171958355324,0.0251629370184932,"deseq2",0.0251629370184932,-5.1637057709528,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00314781090803412,0,"control",0.00314781090803412,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Psychrobium",NA,"Psychrobium",1.59923866940793
"ASV579","DESeq2",41.0628729779861,-2.97415823147491,2.46321133130212,-1.59797751468675,0.110047981339567,0.166969350997963,"deseq2",0.166969350997963,-2.97415823147491,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0047618492245385,0,"control",0.0047618492245385,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,NA,0.777363240912569
"ASV582","DESeq2",38.726326234296,-5.11718967650924,2.18097954801724,-2.33526771662832,0.0195294395500184,0.035399735753823,"deseq2",0.035399735753823,-5.11718967650924,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00464387932549564,0,"control",0.00464387932549564,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,"Oleiphilus",1.45099997981277
"ASV6","DESeq2",217.386434453846,0.684585491013963,0.715483650651944,0.956851728755133,0.338642098443366,0.387019541078133,"deseq2",0.387019541078133,0.684585491013963,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0171588790002443,0.00990886735136699,"control",0.0171588790002443,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.412267106381215
"ASV62","DESeq2",27.8421155125327,-4.52110062270834,2.25904038913926,-2.00899955420276,0.0445371810130059,0.0699869987347236,"deseq2",0.0699869987347236,-4.52110062270834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00337154440198302,0,"control",0.00337154440198302,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas",NA,"Lentimonas",1.15498263001703
"ASV651","DESeq2",40.352747447908,-5.78970466355273,1.92729082362439,-3.0034713146642,0.00266918710076852,0.0100399447117722,"deseq2",0.0100399447117722,-5.78970466355273,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00506928591080089,0,"control",0.00506928591080089,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,"Tenacibaculum",1.99826867876853
"ASV66","DESeq2",131.62997685263,1.97456281024065,1.50773632414789,1.3055530892703,0.191704582016057,0.244492800252363,"deseq2",0.244492800252363,1.97456281024065,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00656429195776298,0.0102705048459424,"contrast",0.0102705048459424,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,"Vibrio",0.611733925320353
"ASV714","DESeq2",52.8868030636488,-6.15064567252499,1.90660212132097,-3.22535266588462,0.00125817576751507,0.00659675737205017,"deseq2",0.00659675737205017,-6.15064567252499,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00659960015119434,0,"control",0.00659960015119434,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA,"Aliiglaciecola",2.18066948892508
"ASV72","DESeq2",28.7655784006192,-2.57942217683757,2.49670555528003,-1.39727200503205,0.162331790956289,0.216442387941718,"deseq2",0.216442387941718,-2.57942217683757,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00327971582640429,0,"control",0.00327971582640429,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,0.664657683276739
"ASV76","DESeq2",407.761302615353,-8.5236614485659,1.82268421900087,-4.451889164075,8.51181003391605e-06,0.000749039282984612,"deseq2",0.000749039282984612,-8.5236614485659,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0492695738128566,0,"control",0.0492695738128566,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,"Colwellia",3.12549540534983
"ASV795","DESeq2",75.9825246025636,-6.61407695775622,1.88691491243464,-3.50478304149775,0.000456979522865756,0.00342636838133228,"deseq2",0.00342636838133228,-6.61407695775622,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0096270898752598,0,"control",0.0096270898752598,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter",NA,"Fabibacter",2.46516594628026
"ASV81","DESeq2",90.5441449074318,-6.17926341867427,2.06656520245152,-2.93086242432849,0.00338022442677925,0.0114407595983298,"deseq2",0.0114407595983298,-6.17926341867427,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0108221510595221,0,"control",0.0108221510595221,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,"Pseudophaeobacter",1.94154514001751
"ASV829","DESeq2",25.9712340825162,-4.55636236474116,2.24978377021348,-2.02452307070711,0.0429163606508522,0.0686661770413635,"deseq2",0.0686661770413635,-4.55636236474116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00309180186723967,0,"control",0.00309180186723967,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,"Thalassotalea",1.1632571310834
"ASV853","DESeq2",28.4425404137287,-5.0887104387133,2.10005267977589,-2.42031611116919,0.0155070201839846,0.0304086814623432,"deseq2",0.0304086814623432,-5.0887104387133,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00355412956904081,0,"control",0.00355412956904081,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA,NA,1.51700241070241
"ASV861","DESeq2",27.4231538790413,-5.08893520053025,2.07946258579468,-2.44467882550131,0.0144981186598849,0.0301602240674903,"deseq2",0.0301602240674903,-5.08893520053025,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00333160886421632,0,"control",0.00333160886421632,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aestuariibacter",NA,"Aestuariibacter",1.5205654363131
"ASV882","DESeq2",32.8898207443369,-5.22912794911457,2.11062492212841,-2.47441369776373,0.0133455059911633,0.0286440128590822,"deseq2",0.0286440128590822,-5.22912794911457,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0039618440054642,0,"control",0.0039618440054642,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA,"Dokdonia",1.54296613997888
"ASV889","DESeq2",17.0851273322107,-1.69869969166172,2.522368612158,-1.02576516862296,0.305002287938136,0.353431908173772,"deseq2",0.353431908173772,-1.69869969166172,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00202066126139779,0,"control",0.00202066126139779,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,"Oleiphilus",0.451694244534287
"ASV92","DESeq2",38.8401098517528,-5.11041343466613,2.18188589174765,-2.33179997231097,0.0197112164992878,0.035399735753823,"deseq2",0.035399735753823,-5.11041343466613,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00494468500669714,0,"control",0.00494468500669714,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Coraliomargarita",NA,"Coraliomargarita",1.45099997981277
"ASV976","DESeq2",25.4026499798918,-5.12159308431233,2.00274030130918,-2.55627748646243,0.0105798712464119,0.0251629370184932,"deseq2",0.0251629370184932,-5.12159308431233,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0032299277838701,0,"control",0.0032299277838701,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter",NA,"Erythrobacter",1.59923866940793
