"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","significant_in_aldex2","significant_in_lefse","method_overlap","relab_control","relab_contrast","dominant_group","avg_relab","Kingdom","Phylum","Class","Order","Family","Genus","Species","tax_group","neg_log_p"
"ASV120","DESeq2",42.0582808001762,5.87582756102929,0.902407134342011,6.47659461798168,9.38157961637843e-11,3.0021054772411e-09,"deseq2",3.0021054772411e-09,5.87582756102929,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.000129013059060784,0.00494317656841911,"contrast",0.00494317656841911,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula",NA,"Rubripirellula",8.52257405313904
"ASV1245","DESeq2",21.4299095778399,-5.10140007386286,1.73775349016549,-2.93554528156473,0.00332962010938507,0.0093041331551632,"deseq2",0.0093041331551632,-5.10140007386286,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00120421428565934,0,"control",0.00120421428565934,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA,NA,2.03132408287346
"ASV125","DESeq2",42.8382250064349,-1.40205939319474,2.19775019333276,-1.35053813406813,0.17684343010407,0.274708240938361,"deseq2",0.274708240938361,-1.40205939319474,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00263231806473847,0,"control",0.00263231806473847,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.561128312037857
"ASV1287","DESeq2",29.0967287090702,-3.7098563768658,2.0623857562414,-1.97340896649499,0.0484489868714105,0.0945346085295814,"deseq2",0.0945346085295814,-3.7098563768658,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00151465401338965,0,"control",0.00151465401338965,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313",NA,"Prochlorococcus MIT9313",1.02440916988397
"ASV1288","DESeq2",60.5842328896965,-1.349608637734,2.19205298996248,-1.41721040640311,0.156421420165876,0.258014713675672,"deseq2",0.258014713675672,-1.349608637734,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00236243674913325,0,"control",0.00236243674913325,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,"Oceaniserpentilla",0.588355527036972
"ASV13","DESeq2",693.905426717133,-0.28614102582759,0.38757315021034,-0.738273337946152,0.460348364961062,0.541586311718897,"deseq2",0.541586311718897,-0.28614102582759,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0293267515775499,0.0145985401459854,"control",0.0293267515775499,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.266332320726299
"ASV130","DESeq2",79.2295257847958,0.717513361782732,0.440237198269569,1.6303508376447,0.103027368761882,0.181147021998914,"deseq2",0.181147021998914,0.717513361782732,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00292342387774559,0.00286427053497182,"control",0.00292342387774559,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.741968801237889
"ASV131","DESeq2",89.7469848165757,-6.84608519056885,1.68421463699147,-4.01866603237358,5.8528559602634e-05,0.000561907720654993,"deseq2",0.000561907720654993,-6.84608519056885,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00483855624329587,0,"control",0.00483855624329587,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,"Synechococcus CC9902",3.25033500062476
"ASV133","DESeq2",112.711253399368,0.718330814007423,0.324492623596538,2.21421656602965,0.0268138848157234,0.0579759671691317,"deseq2",0.0579759671691317,0.718330814007423,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00417726952526037,0.00406541624318581,"control",0.00417726952526037,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,1.23675199762377
"ASV1369","DESeq2",32.5131294349242,-3.91165341383039,2.04046101584619,-2.06987060834849,0.0384644629940603,0.0779345704381581,"deseq2",0.0779345704381581,-3.91165341383039,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00193553628748992,0,"control",0.00193553628748992,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,"Synechococcus CC9902",1.1082698540076
"ASV141","DESeq2",192.693270113993,-2.46799301606348,0.418288771360604,-5.87891699806002,4.12959363278366e-09,8.25918726556733e-08,"deseq2",8.25918726556733e-08,-2.46799301606348,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00984605328042583,0.00101635406079645,"control",0.00984605328042583,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,"Synechococcus CC9902",7.08306268675291
"ASV147","DESeq2",77.7927315197842,-1.14866683042582,0.449337914080059,-2.55197979828678,0.0107112729224047,0.0272032328188057,"deseq2",0.0272032328188057,-1.14866683042582,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00375429296077315,0.000970156148942068,"control",0.00375429296077315,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Nisaeaceae","OM75 clade",NA,"OM75 clade",1.56537948155624
"ASV155","DESeq2",75.7502996310936,0.564756779828532,0.489487473533563,1.15409086419085,0.248462918470024,0.334067789539528,"deseq2",0.334067789539528,0.564756779828532,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0029523646623555,0.00254088515199113,"control",0.0029523646623555,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.476165396554669
"ASV157","DESeq2",67.4482128965399,0.0470195686802532,0.315315164909294,0.149125339592912,0.881454731346145,0.915797123476515,"deseq2",0.915797123476515,0.0470195686802532,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00282203707446493,0.00170932273861221,"control",0.00282203707446493,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,0.0382007249273852
"ASV165","DESeq2",35.1330938032501,1.99431188886425,2.19247220136003,0.775731588080303,0.437907484756984,0.526403187440994,"deseq2",0.526403187440994,1.99431188886425,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000385337086181477,0.00346484338907881,"contrast",0.00346484338907881,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade III",NA,NA,NA,0.278681489675552
"ASV168","DESeq2",63.0159005246234,6.30653605161987,2.21444928758868,2.39765494554296,0.0165004006630856,0.0388244721484368,"deseq2",0.0388244721484368,6.30653605161987,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,FALSE,TRUE,"DESeq2 + LEfSe",0,0.00780744710339093,"contrast",0.00780744710339093,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleibacter",NA,"Oleibacter",1.41089444016037
"ASV170","DESeq2",21.2111717703873,-3.71849256848581,2.05544249896757,-1.90367821662992,0.0569521051258806,0.105957404885359,"deseq2",0.105957404885359,-3.71849256848581,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00125110492475836,0,"control",0.00125110492475836,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,"NS5 marine group",0.974868687009104
"ASV171","DESeq2",109.998169554816,9.53130208849846,1.98836522202598,4.2674119441933,1.97753788371105e-05,0.000226004329566977,"deseq2",0.000226004329566977,9.53130208849846,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,FALSE,TRUE,"DESeq2 + LEfSe",0,0.0136283839970433,"contrast",0.0136283839970433,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,"NS5 marine group",3.64588324098961
"ASV173","DESeq2",38.3367209576164,-5.61592161669313,1.80953527442697,-3.10308939654869,0.00191511780862509,0.00666127933434814,"deseq2",0.00666127933434814,-5.61592161669313,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0018465560588208,0,"control",0.0018465560588208,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,2.17644235423949
"ASV174","DESeq2",46.4323300458897,1.55801379171685,0.531852165720104,2.93155022253216,0.00337274826874666,0.0093041331551632,"deseq2",0.0093041331551632,1.55801379171685,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00134887928967923,0.00244848932828236,"contrast",0.00244848932828236,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,"NS4 marine group",2.03132408287346
"ASV178","DESeq2",48.9550643714543,-1.17638930121949,0.468336181553992,-2.50439841740589,0.012265982241428,0.0292918978899772,"deseq2",0.0292918978899772,-1.17638930121949,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00237688755868904,0.000600572854106994,"control",0.00237688755868904,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,NA,1.53325248846038
"ASV179","DESeq2",61.804154114862,-0.478412565297956,0.844304701528763,-0.566394177523984,0.57112585193818,0.65271525935792,"deseq2",0.65271525935792,-0.478412565297956,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00301300208839495,0.0011549477963596,"control",0.00301300208839495,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.185276234128787
"ASV180","DESeq2",44.182995269787,3.26465188063773,2.1050284713311,1.44011880548774,0.149833789503447,0.249722982505745,"deseq2",0.249722982505745,3.26465188063773,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,FALSE,TRUE,"DESeq2 + LEfSe",0.000389950745625986,0.00471218700914719,"contrast",0.00471218700914719,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,"Pseudoalteromonas",0.602541486819187
"ASV182","DESeq2",98.7833908610472,0.543788099551374,0.504032918020923,1.0790888619518,0.280548115963496,0.362649544265943,"deseq2",0.362649544265943,0.543788099551374,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00387652058840947,0.00328005174166128,"control",0.00387652058840947,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.440512863970636
"ASV184","DESeq2",64.2425806977441,-0.299141719754137,0.667598077868008,-0.447965012345942,0.654178447454973,0.721852079950315,"deseq2",0.721852079950315,-0.299141719754137,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00292538833858889,0.00133973944377714,"control",0.00292538833858889,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.141551787808376
"ASV188","DESeq2",65.2042322183505,-0.616819385988482,1.02281582830125,-0.602873208038921,0.546593040494036,0.63373106144236,"deseq2",0.63373106144236,-0.616819385988482,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00322122050422353,0.00110874988450522,"control",0.00322122050422353,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,"OM60(NOR5) clade",0.198095006015964
"ASV190","DESeq2",37.4576417207097,-1.39084471942395,2.19667078940651,-1.31083839226665,0.189912368644655,0.286660179086272,"deseq2",0.286660179086272,-1.39084471942395,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00161980494054538,0,"control",0.00161980494054538,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas",NA,"Alteromonas",0.542632632146729
"ASV191","DESeq2",57.726532606253,-6.28052862063194,1.72192062488106,-3.6473999976395,0.000264907361278772,0.00184283381759145,"deseq2",0.00184283381759145,-6.28052862063194,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00290286899204687,0,"control",0.00290286899204687,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,2.73451382666757
"ASV192","DESeq2",38.5874077307957,-5.87912481592743,1.69189181353643,-3.47488087234361,0.000511080261196236,0.00272576139304659,"deseq2",0.00272576139304659,-5.87912481592743,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00209253169728856,0,"control",0.00209253169728856,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2b marine group",NA,"NS2b marine group",2.56451216398875
"ASV198","DESeq2",55.9462085769037,1.0983687424219,1.80092278558304,0.603284217824314,0.54631963016628,0.63373106144236,"deseq2",0.63373106144236,1.0983687424219,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00201723491375612,0.00272567679940867,"contrast",0.00272567679940867,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.198095006015964
"ASV2","DESeq2",913.171661117398,-9.6670692599939,1.49534656618682,-5.62365843571374,1.86955135148358e-08,3.32364684708191e-07,"deseq2",3.32364684708191e-07,-9.6670692599939,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0479335589553285,0,"control",0.0479335589553285,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus","Prochlorococcus MIT9313",6.47838512824279
"ASV20","DESeq2",562.109168845147,1.88876294848376,0.155387039120667,12.156014612299,5.32959694565512e-34,8.52735511304819e-32,"deseq2",8.52735511304819e-32,1.88876294848376,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0154883328965181,0.0334934860944285,"contrast",0.0334934860944285,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",31.0691856508872
"ASV202","DESeq2",46.5771108744043,-1.09072274629773,0.549020337304415,-1.98147862433525,0.0475376241976217,0.0939014798965366,"deseq2",0.0939014798965366,-1.09072274629773,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00225852597849952,0.000600572854106994,"control",0.00225852597849952,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA,NA,1.02732756315631
"ASV204","DESeq2",55.6609362513019,-0.10486718086598,0.650894740633585,-0.161099478023834,0.87201505135205,0.911911164812601,"deseq2",0.911911164812601,-0.10486718086598,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00225201340479666,0.00129354153192276,"control",0.00225201340479666,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA,NA,0.040047467056255
"ASV207","DESeq2",55.5466187384536,0.945686040156213,1.80194681028432,0.519843800472176,0.603172448246859,0.674878263772709,"deseq2",0.674878263772709,0.945686040156213,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00208925750839475,0.00249468724013675,"contrast",0.00249468724013675,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,0.17077455922798
"ASV21","DESeq2",247.9145100096,0.0152284771734897,0.189320972174923,0.0804376420627849,0.935889189846421,0.953772422773422,"deseq2",0.953772422773422,0.0152284771734897,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0104906976972327,0.00619052018848748,"control",0.0104906976972327,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,0.0205552388433057
"ASV211","DESeq2",30.0172458303976,-5.50556101639832,1.73182740433946,-3.17896209176412,0.00147803419796206,0.00570222118120012,"deseq2",0.00570222118120012,-5.50556101639832,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00165986289483375,0,"control",0.00165986289483375,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,"NS4 marine group",2.2439559410231
"ASV223","DESeq2",43.1253032795919,-1.34542092892184,2.19164214020933,-1.32785900114512,0.184224691143171,0.28216892227462,"deseq2",0.28216892227462,-1.34542092892184,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00163722263240226,0,"control",0.00163722263240226,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Aestuariicella",NA,"Aestuariicella",0.549490820588334
"ASV224","DESeq2",50.9458986605787,-6.16895055064472,1.70418427476235,-3.61991077214689,0.000294704623449667,0.00196469748966445,"deseq2",0.00196469748966445,-6.16895055064472,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00260711119635011,0,"control",0.00260711119635011,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",2.70670430975843
"ASV227","DESeq2",44.1965501830759,-0.288055883918345,0.516538414090973,-0.55743308760313,0.577231564113778,0.65501454083833,"deseq2",0.65501454083833,-0.288055883918345,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00188601550196761,0.000923958237087684,"control",0.00188601550196761,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593",NA,NA,NA,0.183749058884928
"ASV234","DESeq2",51.0552711902119,-6.19600441701425,1.6933416348905,-3.65905293234511,0.000253149053562787,0.00184108402591118,"deseq2",0.00184108402591118,-6.19600441701425,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00268527524008888,0,"control",0.00268527524008888,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA,"Cyanobium PCC-6307",2.73492639011803
"ASV236","DESeq2",87.6874473135986,2.39806763881856,2.1621606365961,1.02393616861503,0.305865425312372,0.388400540079203,"deseq2",0.388400540079203,2.39806763881856,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,FALSE,TRUE,"DESeq2 + LEfSe",0.00132695645676186,0.00822322831008038,"contrast",0.00822322831008038,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,"Aurantivirga",0.410720174867909
"ASV24","DESeq2",405.269900718588,-1.3585823217055,2.19291611810443,-4.16930528173473,3.05529517676513e-05,0.00032589815218828,"deseq2",0.00032589815218828,-1.3585823217055,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0179015468412892,0,"control",0.0179015468412892,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,"Pseudophaeobacter",3.48691810193654
"ASV241","DESeq2",26.5884567865139,-5.39777251552716,1.70361893944342,-3.16846311299076,0.00153247194244753,0.00570222118120012,"deseq2",0.00570222118120012,-5.39777251552716,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00137541863439675,0,"control",0.00137541863439675,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,2.2439559410231
"ASV242","DESeq2",62.6302347333952,-5.94104676321747,1.7967836022284,-3.19333203441371,0.00140641130055495,0.00562564520221979,"deseq2",0.00562564520221979,-5.94104676321747,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00365109885511606,0,"control",0.00365109885511606,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,2.24982766135976
"ASV243","DESeq2",51.2234376197448,-6.1461053100229,1.72243502406675,-3.56821852611748,0.000359416688803205,0.0021783420685355,"deseq2",0.0021783420685355,-6.1461053100229,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0027396426291877,0,"control",0.0027396426291877,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,"NS4 marine group",2.66187392126867
"ASV248","DESeq2",33.0383314513675,-1.35057793514308,2.19233192319766,-1.26177362885945,0.20703025397358,0.298532881329938,"deseq2",0.298532881329938,-1.35057793514308,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00128781943147099,0,"control",0.00128781943147099,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica","Alteromonas",0.525007827369824
"ASV249","DESeq2",78.4421744581583,0.281901915345154,0.347779292788716,0.810714655763464,0.417529554960939,0.517866114680235,"deseq2",0.517866114680235,0.281901915345154,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0031964847633711,0.00226369768086482,"control",0.0031964847633711,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.285782505064054
"ASV252","DESeq2",27.0990191318565,0.885932529378112,0.642612043492439,1.38006370927051,0.167567029826225,0.26810724772196,"deseq2",0.26810724772196,0.885932529378112,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000927475712981356,0.00106255197265084,"contrast",0.00106255197265084,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales",NA,NA,NA,NA,0.571691445610152
"ASV256","DESeq2",24.0031299140543,-1.39987092032685,2.19774417383478,-1.19938724176988,0.23037740615056,0.317545824443493,"deseq2",0.317545824443493,-1.39987092032685,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00107704363020104,0,"control",0.00107704363020104,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA,"Amylibacter",0.498193593625812
"ASV258","DESeq2",33.4261151517,-5.69254144899718,1.69823951944044,-3.35202753846963,0.000802220385700659,0.00356542393644737,"deseq2",0.00356542393644737,-5.69254144899718,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00181145081295668,0,"control",0.00181145081295668,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA,NA,2.44788882420942
"ASV259","DESeq2",31.9327462353645,0.101402976043613,0.447635945061682,0.22656967457623,0.820758375259467,0.875475600276765,"deseq2",0.875475600276765,0.101402976043613,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0013186076077457,0.000831562413378915,"control",0.0013186076077457,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.0577559533073488
"ASV263","DESeq2",75.5124752239281,0.114054422874257,0.461115306070755,0.247364429696253,0.804626199904476,0.864028134125612,"deseq2",0.864028134125612,0.114054422874257,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00307772000181268,0.00198651020973852,"control",0.00307772000181268,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.063472115974142
"ASV267","DESeq2",23.8383050635368,-5.2631931995798,1.70681520139599,-3.083688145325,0.00204451786664061,0.00696006082260634,"deseq2",0.00696006082260634,-5.2631931995798,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0012366586432188,0,"control",0.0012366586432188,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,2.15738696515856
"ASV27","DESeq2",2012.62712308586,-1.75287747166175,2.21468774657236,-5.0946416383166,3.49401534678647e-07,5.08220414078032e-06,"deseq2",5.08220414078032e-06,-1.75287747166175,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.078421094095993,0,"control",0.078421094095993,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,"Oceaniserpentilla",5.2939478942967
