"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.Dor-out","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV1191","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.02346195022967,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutimonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV1191",4.02346195022967,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV1191","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.108586725246991,4.47715908169739,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutimonas",NA,-3.54323085152054,-5.58750085745151,5.61830689598537,11.3213367952401,2.68375856534995,4.47715908169739,0.000547999460257121,0.0182308186909859,0.108586725246991,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV1191","DESeq2",27.0737356163472,8.10682975385556,1.48742845123116,5.45023173863956,5.03042284879943e-08,1.21848020115364e-07,"deseq2",1.21848020115364e-07,8.10682975385556,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutimonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV1194","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.62381917126756,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV1194",-3.62381917126756,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV1194","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.507587342965109,-1.58495068587968,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,-0.0046230614201388,3.00328497941063,-3.16972257994756,-5.66835285180527,3.35015877822204,-1.58495068587968,0.0387751645274906,0.143400268940213,0.507587342965109,0.234375,0.511330223279838,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV1194","DESeq2",55.0905082455031,-9.58011007801162,2.02230425327976,-4.73722490692222,2.16664669607203e-06,3.74864269637859e-06,"deseq2",3.74864269637859e-06,-9.58011007801162,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV1218","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.751831424393493,0.879025011761854,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aureicoccus","marinus",3.08283114137362,2.44797235439135,3.38872895681783,1.1384657414897,1.09323685655909,0.879025011761854,0.124035339300607,0.275670391624542,0.751831424393493,0.1625,0.383959933631527,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV1218","DESeq2",55.9177727413715,-2.4106485431471,1.21209224630349,-1.98883257482987,0.0467196859622305,0.0547574813965928,"deseq2",0.0547574813965928,-2.4106485431471,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aureicoccus","marinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV1227","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.113772277713845,4.44508529316462,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Thauera",NA,-3.4169976835836,-5.36859812373719,5.42384185513361,11.0035676642347,2.52946807023538,4.44508529316462,0.000547999460257121,0.0190651410621462,0.113772277713845,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV1227","DESeq2",23.9977381864158,7.93190612757857,1.52596609214616,5.19795699812894,2.01490722784791e-07,4.04999573915465e-07,"deseq2",4.04999573915465e-07,7.93190612757857,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Thauera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
