"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.Dor.out","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","TaxLabel","significance_label"
"ASV1480","DESeq2",24.1469122246553,7.94568632733753,1.35427871753812,5.8670982748526,4.43487841118546e-09,1.46485377824005e-08,"deseq2",1.46485377824005e-08,7.94568632733753,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,NA,"Significant"
"ASV1480","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0995794331764697,4.44059722878172,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,-3.53045678489928,-5.71189414446438,5.59236076966067,11.3976412608196,2.67456074968433,4.44059722878172,0.000547999460257121,0.0152776300220666,0.0995794331764697,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,NA,"Significant"
"ASV1498","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.485509269092996,-1.97955637837723,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter","guineae",0.883888158931779,1.85186471536054,-3.21583473841581,-4.89049450826767,2.59834200928498,-1.97955637837723,0.00782930484115282,0.150554528090858,0.485509269092996,0.203125,0.464383907925823,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Marinobacter","Significant"
"ASV1498","DESeq2",32.2598300749095,-8.79594005433828,1.64192332560377,-5.35709549719919,8.45704267086513e-08,1.88126051249857e-07,"deseq2",1.88126051249857e-07,-8.79594005433828,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter","guineae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Marinobacter","Significant"
"ASV1510","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.49505459180167,-1.89099404699111,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Yoonia-Loktanella",NA,1.79102632248569,2.08069587731582,-3.51661495425444,-5.75962455897715,2.9435342902645,-1.89099404699111,0.000547999460257121,0.152094042074881,0.49505459180167,0.2,0.45901555986124,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Yoonia-Loktanella","Significant"
"ASV1510","DESeq2",44.160208085945,-9.24778656564108,1.57315401314788,-5.87850044455359,4.13999696596645e-09,1.44890341729838e-08,"deseq2",1.44890341729838e-08,-9.24778656564108,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Yoonia-Loktanella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Yoonia-Loktanella","Significant"
"ASV1526","DESeq2",16.7767220316313,7.40863953427434,1.28391463318851,5.77035212681978,7.91060559050024e-09,2.31710455831025e-08,"deseq2",2.31710455831025e-08,7.40863953427434,TRUE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"Rhodopirellula","Significant"
"ASV1526","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.128399545096258,3.77703203900367,TRUE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula",NA,-3.25798419709014,-5.48321693477131,4.89530143993369,10.4672443841619,3.00913331421816,3.77703203900367,0.000547999460257121,0.0253879087805379,0.128399545096258,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"Rhodopirellula","Significant"
"ASV160","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.125018574484287,5.61092788157386,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","dokdonensis",3.96456697418901,3.55896847759649,6.15837230533556,2.58530253928267,0.46829921255122,5.61092788157386,0.000547999460257121,0.0246851445232106,0.125018574484287,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,TRUE,"Polaribacter","Significant"
"ASV160","DESeq2",147.411123414012,-0.87197356049945,0.452229579429788,-1.92816569318379,0.0538345199198842,0.0624251348007168,"deseq2",0.0624251348007168,-0.87197356049945,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","dokdonensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE,"Polaribacter","Significant"
"ASV160","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,3.94282337782074,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","dokdonensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV160",3.94282337782074,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,TRUE,"Polaribacter","Significant"
"ASV169","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.0550514212017,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea","eurytherma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV169",4.0550514212017,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE,"Thalassotalea","Significant"
"ASV169","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.493233604494051,1.25171683008821,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea","eurytherma",4.51820003813027,0.119631748319911,6.03196816039279,6.02085776475148,4.47738855098856,1.25171683008821,0.000547999460257121,0.157886089303214,0.493233604494051,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,"Thalassotalea","Significant"
"ASV169","DESeq2",100.626823996299,-0.385354201779124,2.08649305293677,-0.184689904064973,0.853472265338541,0.869425017961691,"deseq2",0.869425017961691,-0.385354201779124,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea","eurytherma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,"Thalassotalea","Significant"
"ASV1733","DESeq2",43.4904917440353,-9.2263442651151,1.56293908492071,-5.90320144536097,3.56514506965867e-09,1.34000280204412e-08,"deseq2",1.34000280204412e-08,-9.2263442651151,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tateyamaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Tateyamaria","Significant"
"ASV1733","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.479132371863283,-1.90666258566204,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tateyamaria",NA,1.69782645192812,2.17771460051154,-3.6919531463618,-6.1315389547162,3.2814706353843,-1.90666258566204,0.000547999460257121,0.146231681867979,0.479132371863283,0.2,0.45901555986124,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Tateyamaria","Significant"
"ASV175","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.388807859863043,-3.56931793111243,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,4.0100666340359,4.52607855807932,-3.37014537468074,-7.97402702328107,2.37700704963288,-3.56931793111243,0.000547999460257121,0.0934810516729977,0.388807859863043,0.2,0.45901555986124,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Colwellia","Significant"
"ASV175","DESeq2",225.367085085779,-11.6160555944026,1.65251792813403,-7.02930685146581,2.07562058416367e-12,5.656066091846e-11,"deseq2",5.656066091846e-11,-11.6160555944026,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Colwellia","Significant"
"ASV1755","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.115477629963253,4.05452235278416,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter",NA,-3.47398769108472,-5.61343856451519,4.83869615326227,10.1700296011166,2.53161265610143,4.05452235278416,0.000547999460257121,0.0205891163027224,0.115477629963253,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"Actibacter","Significant"
"ASV1755","DESeq2",15.6489341280858,7.31569167632483,1.23373546438223,5.92970850520863,3.03472931883399e-09,1.27225190674194e-08,"deseq2",1.27225190674194e-08,7.31569167632483,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"Actibacter","Significant"
"ASV180","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.998854603303536,-0.240840788580037,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,2.9749835772782,2.98215518723261,1.85694216417506,-0.868790123419132,4.60982700829581,-0.240840788580037,0.429687864834544,0.682290866489621,0.998854603303536,0.871874999999999,1,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Pseudoalteromonas","Significant"
"ASV180","DESeq2",71.6810630839183,-4.03945967093058,1.73653676360659,-2.32615845260948,0.0200100991987832,0.0242344534740818,"deseq2",0.0242344534740818,-4.03945967093058,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Pseudoalteromonas","Significant"
"ASV1836","DESeq2",55.642997350309,-9.59909698291584,3.09466424037766,-3.10182179303058,0.00192333704469506,0.00268774022912515,"deseq2",0.00268774022912515,-9.59909698291584,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Alcanivoracaceae1","Alcanivorax",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Alcanivorax","Significant"
"ASV1836","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.771797203616632,-0.816803363744324,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Alcanivoracaceae1","Alcanivorax",NA,-1.61883775751616,2.32643226521664,-3.06199631467939,-5.01139768664234,5.35591576289412,-0.816803363744324,0.218752092515224,0.406569852489958,0.771797203616632,0.578125,0.843080716662411,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Alcanivorax","Significant"
"ASV1880","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.118128148626207,4.07384299206862,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria",NA,-3.28360926399836,-5.70347110841662,4.81060830954214,10.4341517521565,2.79043016041292,4.07384299206862,0.000547999460257121,0.0218537287096068,0.118128148626207,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"Ruegeria","Significant"
"ASV1880","DESeq2",14.912141453576,7.24557261957169,1.22702627178803,5.90498572537765,3.52677286251869e-09,1.34000280204412e-08,"deseq2",1.34000280204412e-08,7.24557261957169,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"Ruegeria","Significant"
"ASV1892","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.454142232923446,1.48814771061398,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae",NA,NA,2.35997282828663,2.00649252710599,3.30450210447623,1.48541291870815,1.0638751816823,1.48814771061398,0.0155432426385351,0.142563057388137,0.454142232923446,0.0109375,0.0303048780487805,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV1892","DESeq2",35.8588479843458,-1.85773456458326,0.98691697284183,-1.88236155188811,0.0597869424896481,0.068597649803912,"deseq2",0.068597649803912,-1.85773456458326,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV1915","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.112380993050415,4.24808164130511,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseobacter clade NAC11-7 lineage",NA,-3.55944424304152,-5.71879099487382,5.02350269903714,10.8895605443862,2.67551145672567,4.24808164130511,0.000547999460257121,0.0195889189197706,0.112380993050415,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"Roseobacter clade NAC11-7 lineage","Significant"
"ASV1915","DESeq2",17.4253707244513,7.46474128704991,1.29442870584331,5.76682304197408,8.07797919410913e-09,2.31710455831025e-08,"deseq2",2.31710455831025e-08,7.46474128704991,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseobacter clade NAC11-7 lineage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"Roseobacter clade NAC11-7 lineage","Significant"
"ASV2","DESeq2",50.7460386190603,-9.47518557401166,1.52764131444627,-6.20249366419246,5.5575422939506e-10,3.56336535318009e-09,"deseq2",3.56336535318009e-09,-9.47518557401166,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Prochlorococcus MIT9313","Significant"
"ASV2","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.485455218416853,-1.90569925960492,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus",2.13226112396586,2.518727792372,-3.0770663142128,-5.49039488375303,3.27108687078716,-1.90569925960492,0.000547999460257121,0.149676548870944,0.485455218416853,0.2,0.45901555986124,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Prochlorococcus MIT9313","Significant"
"ASV20","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.976491743150772,-0.421334732303577,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,3.10869925503076,3.13757055990537,1.73297423110263,-1.32295613254117,4.57362060878367,-0.421334732303577,0.390625584253894,0.536764219311278,0.976491743150772,0.8296875,0.929342604096807,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Clade Ia","Not Significant"
"ASV20","DESeq2",81.0637491532123,-3.55150088397561,1.75311219063322,-2.0258263578059,0.0427825818836113,0.0506880589708003,"deseq2",0.0506880589708003,-3.55150088397561,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Clade Ia","Not Significant"
"ASV223","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.376991462203413,-2.53895735184948,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Aestuariicella",NA,3.1910479778532,3.50802834237538,-3.32217573342263,-7.09802339449852,2.62463953941366,-2.53895735184948,0.000547999460257121,0.0904364269712319,0.376991462203413,0.2,0.45901555986124,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Aestuariicella","Significant"
"ASV223","DESeq2",139.284979724092,-10.9261087370277,1.65510338553975,-6.60146600658703,4.07111625471109e-11,4.85346052458689e-10,"deseq2",4.85346052458689e-10,-10.9261087370277,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Aestuariicella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Aestuariicella","Significant"
"ASV2303","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.836200755653126,-0.717741132254921,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,-1.73490713060731,2.62599164062779,-3.52434123694981,-5.07968552091631,7.00567445651315,-0.717741132254921,0.265626527726068,0.482917897531283,0.836200755653126,0.646874999999999,0.900317555658403,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Winogradskyella","Significant"
"ASV2303","DESeq2",45.4330845407149,-9.30455509274461,3.17652906369569,-2.92915786576162,0.00339881754067889,0.00431709734844745,"deseq2",0.00431709734844745,-9.30455509274461,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Winogradskyella","Significant"
"ASV236","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.824332745532227,-0.689088690480676,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,-1.53712236280276,4.01207114259431,-3.2975719577524,-6.02578432862752,7.1799689091231,-0.689088690480676,0.25581555923057,0.447918785490448,0.824332745532227,0.640624999999999,0.908209455778357,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Aurantivirga","Significant"
"ASV236","DESeq2",147.792808212849,-11.0069432436983,3.28760421708148,-3.3480134824348,0.000813930515819224,0.00119889765167967,"deseq2",0.00119889765167967,-11.0069432436983,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Aurantivirga","Significant"
"ASV24","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.367891621301592,-2.56320042903188,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,3.83172258729238,4.09474429713371,-3.06200307936187,-8.10523191888464,3.05049197146992,-2.56320042903188,0.000547999460257121,0.0807382378781142,0.367891621301592,0.2,0.45901555986124,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Pseudophaeobacter","Significant"
"ASV24","DESeq2",429.15439832272,-12.5457790386124,2.06838126131504,-6.06550604245758,1.31538824603483e-09,7.4995231572966e-09,"deseq2",7.4995231572966e-09,-12.5457790386124,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Pseudophaeobacter","Significant"
"ASV248","DESeq2",26.5171641322773,-8.53210171265318,2.8849731934255,-2.95742841981922,0.00310216765855739,0.00412361310710678,"deseq2",0.00412361310710678,-8.53210171265318,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Alteromonas","Significant"
"ASV248","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.763067318487054,-0.778139132854941,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica",-1.53921386366998,1.58600183802864,-3.33319967901206,-3.93154905897314,5.03898462859849,-0.778139132854941,0.187502608145345,0.408939157719742,0.763067318487054,0.5265625,0.813952468076199,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Alteromonas","Significant"
"ASV256","DESeq2",39.564810512596,-22.6684499210328,4.40917941164233,-5.14119472235068,NA,NA,"deseq2",NA,-22.6684499210328,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Amylibacter","Not Significant"
"ASV256","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.948778308789074,-0.0912367636675121,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA,-3.60347499032435,-3.66650858329667,-3.43226650468784,-0.62911481564337,6.78387969806417,-0.0912367636675121,0.460937699897913,0.718753916669917,0.948778308789074,0.7453125,0.962393561604253,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Amylibacter","Not Significant"
"ASV2656","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.474416522516546,-1.83393625369997,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,0.186552286255073,2.09892738964595,-3.16776479582049,-5.1218795144973,2.83865437556578,-1.83393625369997,0.0156646691693825,0.133476854428433,0.474416522516546,0.21875,0.487295407901347,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV2656","DESeq2",40.6443789310436,-9.13523294145098,1.90257454037027,-4.80151118792597,1.5747270915667e-06,2.76847182227048e-06,"deseq2",2.76847182227048e-06,-9.13523294145098,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV27","DESeq2",276.45023894692,-11.9115212822194,2.26074666481957,-5.26884390346763,1.37285643430206e-07,2.87771829497933e-07,"deseq2",2.87771829497933e-07,-11.9115212822194,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Oceaniserpentilla","Significant"
"ASV27","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.365424502223515,-2.10339958138191,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,2.35391654085452,2.85538882086276,-3.50115461852957,-7.57623682891142,3.8699157177272,-2.10339958138191,0.000547999460257121,0.0759360620986421,0.365424502223515,0.2,0.45901555986124,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Oceaniserpentilla","Significant"
"ASV3","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.756187692269829,-1.49238679046667,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,4.15522210918053,4.48375028734059,1.37925241804,-3.35186479022421,3.16266337949046,-1.49238679046667,0.000547999460257121,0.325089721934105,0.756187692269829,0.2,0.45901555986124,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,"Clade Ia","Significant"
"ASV3","DESeq2",200.000285750935,-6.01679389162956,1.5410849942358,-3.9042583077082,9.45147921850181e-05,0.000145100173917845,"deseq2",0.000145100173917845,-6.01679389162956,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,"Clade Ia","Significant"
"ASV3","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-4.10796035968937,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV3",-4.10796035968937,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE,"Clade Ia","Significant"
"ASV30","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.743773807576855,-0.824095337499529,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,-1.63420301763453,3.23239818452554,-3.29173461315233,-5.32058143011624,6.01409219463188,-0.824095337499529,0.195314964938317,0.362865223045518,0.743773807576855,0.5734375,0.847065307541884,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV30","DESeq2",63.1469839703167,-9.78171748936099,3.08945991527398,-3.16615776142657,0.0015446699352132,0.00221538188076629,"deseq2",0.00221538188076629,-9.78171748936099,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
