"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV66","DESeq2",91.3198845070286,5.60276674707592,1.46313084228705,3.77046298980369,0.000162944967221386,0.00130355973777109,"deseq2",0.00130355973777109,5.60276674707592,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV67","DESeq2",67.3486768608033,-1.35065742912643,2.19215516681506,-1.44508529837199,0.148433927934704,0.249722982505745,"deseq2",0.249722982505745,-1.35065742912643,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Glaciecola",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV69","DESeq2",48.9780455314559,2.30328221321346,0.326796248721503,7.05273234824794,1.75438116626533e-12,7.01752466506131e-11,"deseq2",7.01752466506131e-11,2.30328221321346,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV71","DESeq2",48.6110092363899,-0.146923151452756,0.792552409724064,-0.185350408196299,0.852954202896486,0.897846529364722,"deseq2",0.897846529364722,-0.146923151452756,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV72","DESeq2",141.909943391766,-7.41354395194422,1.63835718876557,-4.37554685478873,1.21128418618394e-05,0.000161504558157859,"deseq2",0.000161504558157859,-7.41354395194422,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV726","DESeq2",25.2593185775662,-5.32981635715831,1.70635044970503,-3.12358017068462,0.00178665184405371,0.00635253988996874,"deseq2",0.00635253988996874,-5.32981635715831,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV73","DESeq2",81.3366685749104,0.395139948556462,0.352529801819021,1.12110701334217,0.262242313729392,0.349656418305856,"deseq2",0.349656418305856,0.395139948556462,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV74","DESeq2",108.283652007688,0.0670040773398219,0.33622838179924,0.199288837788614,0.842036810204871,0.892224434654168,"deseq2",0.892224434654168,0.0670040773398219,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV742","DESeq2",26.2164585537356,-5.39101784769065,1.69916344621577,-3.1727844575463,0.00150984570979712,0.00570222118120012,"deseq2",0.00570222118120012,-5.39101784769065,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV76","DESeq2",42.7665306558527,-5.26044394190467,1.87287742803798,-2.74526574049084,0.00604619164901274,0.0158588633416728,"deseq2",0.0158588633416728,-5.26044394190467,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV782","DESeq2",56.4182041936171,-1.34884202181788,2.19197815057816,-1.39850497697355,0.161961479162101,0.261755925918548,"deseq2",0.261755925918548,-1.34884202181788,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV807","DESeq2",27.5423274720576,0.752336707838752,0.425557139880051,1.76961524607902,0.0767912573136955,0.136517790779903,"deseq2",0.136517790779903,0.752336707838752,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV81","DESeq2",89.6747518582863,-1.3556524415889,2.19268697164945,-1.52157297515827,0.128116113327559,0.220414818628058,"deseq2",0.220414818628058,-1.3556524415889,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV82","DESeq2",41.3467267582731,-0.176024657818296,0.490248449456176,-0.358959347089462,0.719625501535923,0.78863068661471,"deseq2",0.78863068661471,-0.176024657818296,FALSE,"Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV85","DESeq2",55.333908137106,-0.631846943511622,1.17747715483231,-0.536573688545941,0.591562122821896,0.666548870785235,"deseq2",0.666548870785235,-0.631846943511622,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV9","DESeq2",528.739750441912,-1.17872487192892,2.12757814288834,-0.591758621707415,0.554012235155366,0.637711925358694,"deseq2",0.637711925358694,-1.17872487192892,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Glaciecola",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV916","DESeq2",42.6539960009524,-1.34526309445993,2.19162654578971,-1.3249933551562,0.18517335524272,0.28216892227462,"deseq2",0.28216892227462,-1.34526309445993,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV92","DESeq2",31.2377403145211,-5.60797039577443,1.70254205549169,-3.29386957882339,0.000988183379006762,0.00427322542273194,"deseq2",0.00427322542273194,-5.60797039577443,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Coraliomargarita",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV95","DESeq2",43.0906138182984,-5.96551098496883,1.70663549223942,-3.4955129077307,0.000473151567297585,0.00261049140577978,"deseq2",0.00261049140577978,-5.96551098496883,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV954","DESeq2",30.9972302875035,-1.44545562216391,2.20177503442813,-1.28362843477858,0.199271995614779,0.295217771281154,"deseq2",0.295217771281154,-1.44545562216391,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV971","DESeq2",21.3146704639314,-1.41843391726644,2.19956748681234,-1.17590050062076,0.239634638808369,0.324928323807958,"deseq2",0.324928323807958,-1.41843391726644,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV998","DESeq2",22.0331665203964,-1.44588540244857,2.20195028060045,-1.1946971301724,0.232205384124304,0.317545824443493,"deseq2",0.317545824443493,-1.44588540244857,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
